name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
4909,"-69.51334597065,-22.3509828166","-69.513367158,-22.3509741007","-69.5133671575,-22.3509915336","-69.5133247833,-22.3509915325","-69.5133247838,-22.3509740996",179.99848016866974,0.0043578068581995545
4910,"-69.51334597015,-22.35100024945","-69.5133671575,-22.3509915336","-69.513367157,-22.3510089664","-69.5133247828,-22.3510089653","-69.5133247833,-22.3509915325",179.99848012146902,0.004357806313756365
4911,"-69.51334596965,-22.351017682299997","-69.513367157,-22.3510089664","-69.5133671565,-22.3510263993","-69.5133247823,-22.3510263982","-69.5133247828,-22.3510089653",179.99848013037797,0.004357805768582055
4912,"-69.51334596915,-22.3510351152","-69.5133671565,-22.3510263993","-69.513367156,-22.3510438322","-69.5133247818,-22.3510438311","-69.5133247823,-22.3510263982",179.9984801305681,0.004357805223405772
4913,"-69.51334596865,-22.3510525481","-69.513367156,-22.3510438322","-69.5133671555,-22.3510612651","-69.5133247813,-22.351061264","-69.5133247818,-22.3510438311",179.99848015009383,0.004357804678959814
4914,"-69.51334596815,-22.351069980949998","-69.5133671555,-22.3510612651","-69.513367155,-22.3510786979","-69.5133247808,-22.3510786968","-69.5133247813,-22.351061264",179.9984801222298,0.0043578041330535645
4915,"-69.51334596765,-22.3510874138","-69.513367155,-22.3510786979","-69.5133671545,-22.3510961308","-69.5133247803,-22.3510961297","-69.5133247808,-22.3510786968",179.99848013113842,0.004357803587877629
4916,"-69.51334596715,-22.3511048467","-69.5133671545,-22.3510961308","-69.513367154,-22.3511135637","-69.5133247798,-22.3511135626","-69.5133247803,-22.3510961297",179.99848013132868,0.004357803042699731
4917,"-69.513345966625,-22.351122279549998","-69.513367154,-22.3511135637","-69.5133671535,-22.3511309965","-69.5133247792,-22.3511309954","-69.5133247798,-22.3511135626",179.998328160217,0.004357807638930639
4918,"-69.5133459661,-22.351139712400002","-69.5133671535,-22.3511309965","-69.513367153,-22.3511484294","-69.5133247787,-22.3511484283","-69.5133247792,-22.3511309954",179.9984801317088,0.004357812236621947
4919,"-69.5133459656,-22.3511571453","-69.513367153,-22.3511484294","-69.5133671525,-22.3511658623","-69.5133247782,-22.3511658612","-69.5133247787,-22.3511484283",179.99848013189887,0.004357811691441553
4920,"-69.5133459651,-22.35117457815","-69.5133671525,-22.3511658623","-69.513367152,-22.3511832951","-69.5133247777,-22.351183294","-69.5133247782,-22.3511658612",179.99848014270663,0.004357811145531596
4921,"-69.5133459646,-22.351192011","-69.513367152,-22.3511832951","-69.5133671515,-22.351200728","-69.5133247772,-22.3512007269","-69.5133247777,-22.351183294",179.9984801322792,0.004357810601082682
4922,"-69.5133456893,-22.3512140344","-69.5133668767,-22.3512053185","-69.5133668762,-22.3512227514","-69.5133245019,-22.3512227503","-69.5133245024,-22.3512053174",179.99848013251932,0.0043578099123416396
4923,"-69.5133456888,-22.35123146725","-69.5133668762,-22.3512227514","-69.5133668757,-22.3512401842","-69.5133245014,-22.3512401831","-69.5133245019,-22.3512227503",179.9984801433273,0.004357809366430366
4924,"-69.5133456883,-22.3512489001","-69.5133668757,-22.3512401842","-69.5133668752,-22.3512576171","-69.5133245009,-22.351257616","-69.5133245014,-22.3512401831",179.9984801328995,0.004357808821980135
4925,"-69.51334568780001,-22.351266332999998","-69.5133668752,-22.3512576171","-69.5133668747,-22.35127505","-69.5133245004,-22.3512750489","-69.5133245009,-22.351257616",179.9984801330902,0.004357808276797215
4926,"-69.5133456873,-22.35128376585","-69.5133668747,-22.35127505","-69.5133668742,-22.3512924828","-69.5133244999,-22.3512924817","-69.5133245004,-22.3512750489",179.9984801245613,0.004357807731615459
4927,"-69.5133456868,-22.3513011987","-69.5133668742,-22.3512924828","-69.5133668737,-22.3513099157","-69.5133244994,-22.3513099146","-69.5133244999,-22.3512924817",179.99848013347014,0.004357807186433291
4928,"-69.5133456863,-22.351318631574998","-69.5133668737,-22.3513099157","-69.5133668732,-22.3513273485","-69.5133244989,-22.3513273475","-69.5133244994,-22.3513099146",179.9984801486371,0.004357806640370254
4929,"-69.5133456858,-22.351336064425002","-69.5133668732,-22.3513273485","-69.5133668727,-22.3513447814","-69.5133244984,-22.3513447803","-69.5133244989,-22.3513273475",179.99848014882747,0.004357806095918016
4930,"-69.5133456853,-22.3513534973","-69.5133668727,-22.3513447814","-69.5133668722,-22.3513622143","-69.5133244979,-22.3513622132","-69.5133244984,-22.3513447803",179.99848013404034,0.004357805550882814
4931,"-69.5133456848,-22.351370930175","-69.5133668722,-22.3513622143","-69.5133668718,-22.3513796471","-69.5133244973,-22.3513796461","-69.5133244979,-22.3513622132",179.99848015007922,0.004357815289076952
4932,"-69.5133456843,-22.351388363050003","-69.5133668718,-22.3513796471","-69.5133668713,-22.35139708","-69.5133244968,-22.351397079","-69.5133244973,-22.3513796461",179.99848011508493,0.004357825028000133
4933,"-69.5133456838,-22.351405795925004","-69.5133668713,-22.35139708","-69.5133668708,-22.3514145129","-69.5133244963,-22.3514145118","-69.5133244968,-22.351397079",179.9984801495877,0.0043578244829611465
4934,"-69.5133456833,-22.351423228775","-69.5133668708,-22.3514145129","-69.5133668703,-22.3514319457","-69.5133244958,-22.3514319447","-69.5133244963,-22.3514145118",179.998480149778,0.0043578239377735865
4935,"-69.5133456828,-22.35144066165","-69.5133668703,-22.3514319457","-69.5133668698,-22.3514493786","-69.5133244953,-22.3514493776","-69.5133244958,-22.3514319447",179.99848011565535,0.004357823392435886
4936,"-69.5133456823,-22.351458094500003","-69.5133668698,-22.3514493786","-69.5133668693,-22.3514668114","-69.5133244948,-22.3514668104","-69.5133244953,-22.3514493776",179.99848014579914,0.004357822847247518
4937,"-69.51334568179999,-22.35147552735","-69.5133668693,-22.3514668114","-69.5133668688,-22.3514842443","-69.5133244943,-22.3514842433","-69.5133244948,-22.3514668104",179.99848013537132,0.004357822302789473
4938,"-69.5133456813,-22.35149296025","-69.5133668688,-22.3514842443","-69.5133668683,-22.3515016772","-69.5133244938,-22.3515016762","-69.5133244943,-22.3514842433",179.99848013556175,0.004357821757598735
4939,"-69.5133456808,-22.3515103931","-69.5133668683,-22.3515016772","-69.5133668678,-22.35151911","-69.5133244933,-22.351519109","-69.5133244938,-22.3515016762",179.99848014636927,0.00435782121167843
4940,"-69.51334568029999,-22.35152782595","-69.5133668678,-22.35151911","-69.5133668673,-22.3515365429","-69.5133244928,-22.3515365419","-69.5133244933,-22.351519109",179.99848011660578,0.004357820666488449
4941,"-69.5133456666,-22.35154745605","-69.5133668541,-22.3515387401","-69.5133668536,-22.351556173","-69.5133244791,-22.351556172","-69.5133244796,-22.3515387391",179.99848015549196,0.004357820052581814
4942,"-69.5133456661,-22.3515648889","-69.5133668536,-22.351556173","-69.5133668531,-22.3515736058","-69.5133244786,-22.3515736048","-69.5133244791,-22.351556172",179.9984801082917,0.0043578195073909745
4943,"-69.5133456656,-22.351582321749998","-69.5133668531,-22.3515736058","-69.5133668526,-22.3515910387","-69.5133244781,-22.3515910377","-69.5133244786,-22.3515736048",179.99848015587241,0.0043578189621997325
4944,"-69.5133456651,-22.35159975465","-69.5133668526,-22.3515910387","-69.5133668521,-22.3516084716","-69.5133244776,-22.3516084706","-69.5133244781,-22.3515910377",179.99848013672647,0.004357818417737249
4945,"-69.51334566460001,-22.3516171875","-69.5133668521,-22.3516084716","-69.5133668516,-22.3516259044","-69.5133244771,-22.3516259034","-69.5133244776,-22.3516084706",179.9984801281982,0.004357817872545199
4946,"-69.5133456641,-22.351634620349998","-69.5133668516,-22.3516259044","-69.5133668511,-22.3516433373","-69.5133244766,-22.3516433363","-69.5133244771,-22.3516259034",179.99848015644278,0.00435781732662202
4947,"-69.51334566359999,-22.351652053200002","-69.5133668511,-22.3516433373","-69.5133668506,-22.3516607701","-69.5133244761,-22.3516607691","-69.5133244766,-22.3516433363",179.99848010924256,0.004357816781429164
4948,"-69.5133456631,-22.35166948605","-69.5133668506,-22.3516607701","-69.5133668501,-22.351678203","-69.5133244756,-22.351678202","-69.5133244761,-22.3516607691",179.99848015682284,0.004357816236235905
4949,"-69.5133456626,-22.35168691895","-69.5133668501,-22.351678203","-69.5133668496,-22.3516956359","-69.5133244751,-22.3516956349","-69.5133244756,-22.351678202",179.99848017634946,0.004357815691040677
4950,"-69.513345662125,-22.3517043518","-69.5133668496,-22.3516956359","-69.5133668492,-22.3517130687","-69.5133244746,-22.3517130677","-69.5133244751,-22.3516956349",179.9986320910972,0.004357820287963499
4951,"-69.51334566164999,-22.35172178465","-69.5133668492,-22.3517130687","-69.5133668487,-22.3517305016","-69.5133244741,-22.3517305006","-69.5133244746,-22.3517130677",179.998480176729,0.004357824884885272
4952,"-69.51334566115,-22.35173921755","-69.5133668487,-22.3517305016","-69.5133668482,-22.3517479345","-69.5133244736,-22.3517479335","-69.5133244741,-22.3517305006",179.99848009957606,0.004357824339687549
4953,"-69.51334566065,-22.3517566504","-69.5133668482,-22.3517479345","-69.5133668477,-22.3517653673","-69.5133244731,-22.3517653663","-69.5133244736,-22.3517479335",179.99848016839132,0.004357823794490985
4954,"-69.51334566015001,-22.35177408325","-69.5133668477,-22.3517653673","-69.5133668472,-22.3517828002","-69.5133244726,-22.3517827992","-69.5133244731,-22.3517653663",179.9984801579638,0.004357823249294018
4955,"-69.51334565965,-22.351791516099997","-69.5133668472,-22.3517828002","-69.5133668467,-22.351800233","-69.5133244721,-22.351800232","-69.5133244726,-22.3517827992",179.99848011076404,0.004357822704096648
4956,"-69.51334565915,-22.35180894895","-69.5133668467,-22.351800233","-69.5133668462,-22.3518176659","-69.5133244716,-22.3518176649","-69.5133244721,-22.351800232",179.99848015834414,0.004357822158898874
4957,"-69.51334565865001,-22.35182638185","-69.5133668462,-22.3518176659","-69.5133668457,-22.3518350988","-69.5133244711,-22.3518350978","-69.5133244716,-22.3518176649",179.99848015853422,0.004357821613699134
4958,"-69.51334565815,-22.351843814699997","-69.5133668457,-22.3518350988","-69.5133668452,-22.3518525316","-69.5133244706,-22.3518525306","-69.5133244711,-22.3518350978",179.9984801113344,0.004357821068500553
4959,"-69.51334565765,-22.35186124755","-69.5133668452,-22.3518525316","-69.5133668447,-22.3518699645","-69.5133244701,-22.3518699635","-69.5133244706,-22.3518525306",179.99848015891484,0.004357820523301569
4960,"-69.5133456701,-22.3518821528","-69.5133668577,-22.3518734369","-69.5133668572,-22.3518908698","-69.5133244825,-22.3518908687","-69.513324483,-22.3518734358",179.99848012047062,0.004357830154024615
4961,"-69.5133456696,-22.35189958565","-69.5133668572,-22.3518908698","-69.5133668567,-22.3519083026","-69.513324482,-22.3519083015","-69.5133244825,-22.3518908687",179.99848015061445,0.0043578296088234575
4962,"-69.5133456691,-22.3519170185","-69.5133668567,-22.3519083026","-69.5133668562,-22.3519257355","-69.5133244815,-22.3519257344","-69.513324482,-22.3519083015",179.99848014018733,0.004357829062891171
4963,"-69.51334566860001,-22.3519344514","-69.5133668562,-22.3519257355","-69.5133668557,-22.3519431684","-69.513324481,-22.3519431673","-69.5133244815,-22.3519257344",179.99848014037713,0.004357828517687642
4964,"-69.513345668125,-22.35195188425","-69.5133668557,-22.3519431684","-69.5133668553,-22.3519606012","-69.5133244805,-22.3519606001","-69.513324481,-22.3519431673",179.9986321515351,0.0043578331153237525
4965,"-69.51334566765,-22.3519693171","-69.5133668553,-22.3519606012","-69.5133668548,-22.3519780341","-69.51332448,-22.351978033","-69.5133244805,-22.3519606001",179.99848012142166,0.004357837712228091
4966,"-69.51334566714999,-22.35198674995","-69.5133668548,-22.3519780341","-69.5133668543,-22.3519954669","-69.5133244795,-22.3519954658","-69.51332448,-22.351978033",179.9984801709013,0.004357837167023629
4967,"-69.51334566665,-22.3520041828","-69.5133668543,-22.3519954669","-69.5133668538,-22.3520128998","-69.513324479,-22.3520128987","-69.5133244795,-22.3519954658",179.99848014113724,0.004357836621088041
4968,"-69.51334566615,-22.3520216157","-69.5133668538,-22.3520128998","-69.5133668533,-22.3520303327","-69.5133244785,-22.3520303316","-69.513324479,-22.3520128987",179.99848014132823,0.004357836075881208
4969,"-69.51334566565001,-22.35203904855","-69.5133668533,-22.3520303327","-69.5133668528,-22.3520477655","-69.513324478,-22.3520477644","-69.5133244785,-22.3520303316",179.99848015213547,0.00435783553140626
4970,"-69.51334566515001,-22.3520564814","-69.5133668528,-22.3520477655","-69.5133668523,-22.3520651984","-69.5133244775,-22.3520651973","-69.513324478,-22.3520477644",179.99848014170811,0.004357834985469461
4971,"-69.51334566465,-22.3520739143","-69.5133668523,-22.3520651984","-69.5133668518,-22.3520826313","-69.513324477,-22.3520826302","-69.5133244775,-22.3520651973",179.9984801418986,0.004357834440261418
4972,"-69.51334566415,-22.35209134715","-69.5133668518,-22.3520826313","-69.5133668513,-22.3521000641","-69.5133244765,-22.352100063","-69.513324477,-22.3520826302",179.99848015270607,0.0043578338957852595
4973,"-69.51334566365,-22.352108780000002","-69.5133668513,-22.3521000641","-69.5133668508,-22.352117497","-69.513324476,-22.3521174959","-69.5133244765,-22.352100063",179.99848012294245,0.004357833350577974
4974,"-69.51334566317499,-22.35212621285","-69.5133668508,-22.352117497","-69.5133668504,-22.3521349298","-69.5133244755,-22.3521349287","-69.513324476,-22.3521174959",179.99863215324655,0.0043578379474716045
4975,"-69.51334566269999,-22.3521436457","-69.5133668504,-22.3521349298","-69.5133668499,-22.3521523627","-69.513324475,-22.3521523616","-69.5133244755,-22.3521349287",179.99848014265888,0.004357842543633466
4976,"-69.5133456622,-22.352161078600002","-69.5133668499,-22.3521523627","-69.5133668494,-22.3521697956","-69.5133244745,-22.3521697945","-69.513324475,-22.3521523616",179.99848014284908,0.004357841998422119
4977,"-69.5133456617,-22.35217851145","-69.5133668494,-22.3521697956","-69.5133668489,-22.3521872284","-69.513324474,-22.3521872273","-69.5133244745,-22.3521697945",179.99848015365683,0.004357841453942656
4978,"-69.5133456612,-22.3521959443","-69.5133668489,-22.3521872284","-69.5133668484,-22.3522046613","-69.5133244735,-22.3522046602","-69.513324474,-22.3521872273",179.99848014322959,0.004357840908001344
4979,"-69.5133456475,-22.352215574349998","-69.5133668352,-22.3522068584","-69.5133668347,-22.3522242913","-69.5133244598,-22.3522242903","-69.5133244603,-22.3522068574",179.99848014344371,0.004357840293775162
4980,"-69.513345647,-22.3522330072","-69.5133668347,-22.3522242913","-69.5133668342,-22.3522417241","-69.5133244593,-22.3522417231","-69.5133244598,-22.3522242903",179.9984801349151,0.004357839748563715
4981,"-69.5133456465,-22.35225044005","-69.5133668342,-22.3522417241","-69.5133668337,-22.352259157","-69.5133244588,-22.352259156","-69.5133244593,-22.3522417231",179.99848018249548,0.004357839204082586
4982,"-69.513345646,-22.35226787295","-69.5133668337,-22.352259157","-69.5133668332,-22.3522765899","-69.5133244583,-22.3522765889","-69.5133244588,-22.352259156",179.99848014401402,0.004357838658138047
4983,"-69.51334564552499,-22.3522853058","-69.5133668332,-22.3522765899","-69.5133668328,-22.3522940227","-69.5133244578,-22.3522940217","-69.5133244583,-22.3522765889",179.99863211613626,0.004357843255020838
4984,"-69.51334564505,-22.35230273865","-69.5133668328,-22.3522940227","-69.5133668323,-22.3523114556","-69.5133244573,-22.3523114546","-69.5133244578,-22.3522940217",179.99848014439402,0.004357847851902584
4985,"-69.51334564455,-22.352320171499997","-69.5133668323,-22.3523114556","-69.5133668318,-22.3523288884","-69.5133244568,-22.3523288874","-69.5133244573,-22.3523114546",179.99848015520195,0.00435784730595711
4986,"-69.51334564404999,-22.352337604349998","-69.5133668318,-22.3523288884","-69.5133668313,-22.3523463213","-69.5133244563,-22.3523463203","-69.5133244568,-22.3523288874",179.99848014477465,0.004357846761472679
4987,"-69.51334564355,-22.35235503725","-69.5133668313,-22.3523463213","-69.5133668308,-22.3523637542","-69.5133244558,-22.3523637532","-69.5133244563,-22.3523463203",179.99848014496462,0.004357846216255557
4988,"-69.51334564305,-22.352372470099997","-69.5133668308,-22.3523637542","-69.5133668303,-22.352381187","-69.5133244553,-22.352381186","-69.5133244558,-22.3523637532",179.99848013643629,0.004357845671039596
4989,"-69.51334564255001,-22.35238990295","-69.5133668303,-22.352381187","-69.5133668298,-22.3523986199","-69.5133244548,-22.3523986189","-69.5133244553,-22.352381186",179.99848016468104,0.004357845126553954
4990,"-69.51334564205,-22.352407335849996","-69.5133668298,-22.3523986199","-69.5133668293,-22.3524160528","-69.5133244543,-22.3524160518","-69.5133244548,-22.3523986189",179.9984801455351,0.0043578445806049
4991,"-69.51334564155,-22.352424768699997","-69.5133668293,-22.3524160528","-69.5133668288,-22.3524334856","-69.5133244538,-22.3524334846","-69.5133244543,-22.3524160518",179.99848013700688,0.004357844035387729
4992,"-69.51334564105001,-22.352442201549998","-69.5133668288,-22.3524334856","-69.5133668283,-22.3524509185","-69.5133244533,-22.3524509175","-69.5133244538,-22.3524334846",179.99848014591555,0.004357843490170154
4993,"-69.51334564057501,-22.3524596344","-69.5133668283,-22.3524509185","-69.5133668279,-22.3524683513","-69.5133244528,-22.3524683503","-69.5133244533,-22.3524509175",179.99863217585562,0.004357848086310469
4994,"-69.5133456401,-22.35247706725","-69.5133668279,-22.3524683513","-69.5133668274,-22.3524857842","-69.5133244523,-22.3524857832","-69.5133244528,-22.3524683503",179.99848012695963,0.004357852683911182
4995,"-69.5133456396,-22.352494500149998","-69.5133668274,-22.3524857842","-69.5133668269,-22.3525032171","-69.5133244518,-22.3525032161","-69.5133244523,-22.3524857832",179.99848016582195,0.0043578521386895466
4996,"-69.51334563910001,-22.352511933000002","-69.5133668269,-22.3525032171","-69.5133668264,-22.3525206499","-69.5133244513,-22.3525206489","-69.5133244518,-22.3525032161",179.9984801379578,0.004357851593469071
4997,"-69.51334563859999,-22.352529365849996","-69.5133668264,-22.3525206499","-69.5133668259,-22.3525380828","-69.5133244508,-22.3525380818","-69.5133244513,-22.3525206489",179.9984801468663,0.004357851048248192
4998,"-69.51324356960001,-22.3508782168","-69.5132647569,-22.3508695009","-69.5132647564,-22.3508869338","-69.5132223823,-22.3508869327","-69.5132223828,-22.3508694998",179.99848016752838,0.004357799846485059
4999,"-69.513243569075,-22.35089564965","-69.5132647564,-22.3508869338","-69.5132647559,-22.3509043666","-69.5132223817,-22.3509043655","-69.5132223823,-22.3508869327",179.99832811882595,0.0043578044427308536
5000,"-69.513243568525,-22.3509130825","-69.5132647559,-22.3509043666","-69.5132647553,-22.3509217995","-69.5132223812,-22.3509217984","-69.5132223817,-22.3509043655",179.99832814796156,0.004357803897560245
5001,"-69.51324356800001,-22.3509305154","-69.5132647553,-22.3509217995","-69.5132647548,-22.3509392324","-69.5132223807,-22.3509392313","-69.5132223812,-22.3509217984",179.99848014876312,0.0043577982109716685
5002,"-69.513243567475,-22.35094794825","-69.5132647548,-22.3509392324","-69.5132647543,-22.3509566652","-69.5132223801,-22.3509566641","-69.5132223807,-22.3509392313",179.9983281387893,0.004357802807214322
5003,"-69.51324356695,-22.3509653811","-69.5132647543,-22.3509566652","-69.5132647538,-22.3509740981","-69.5132223796,-22.350974097","-69.5132223801,-22.3509566641",179.99848012980766,0.00435780740418666
5004,"-69.51324356645,-22.350982814","-69.5132647538,-22.3509740981","-69.5132647533,-22.350991531","-69.5132223791,-22.3509915299","-69.5132223796,-22.350974097",179.99848014933337,0.004357806859742318
5005,"-69.5132435659,-22.35100024685","-69.5132647533,-22.350991531","-69.5132647527,-22.3510089638","-69.5132223785,-22.3510089627","-69.5132223791,-22.3509915299",179.99817615736475,0.004357806313837675
5006,"-69.51324356535,-22.3510176797","-69.5132647527,-22.3510089638","-69.5132647522,-22.3510263967","-69.513222378,-22.3510263956","-69.5132223785,-22.3510089627",179.9984801303778,0.004357805768663358
5007,"-69.51324356485,-22.351035112599998","-69.5132647522,-22.3510263967","-69.5132647517,-22.3510438296","-69.5132223775,-22.3510438285","-69.513222378,-22.3510263956",179.99848014990368,0.004357805224217805
5008,"-69.51324356435,-22.3510525455","-69.5132647517,-22.3510438296","-69.5132647512,-22.3510612625","-69.513222377,-22.3510612614","-69.5132223775,-22.3510438285",179.99848013075808,0.004357804678310389
5009,"-69.51324356379999,-22.35106997835","-69.5132647512,-22.3510612625","-69.5132647506,-22.3510786953","-69.5132223764,-22.3510786942","-69.513222377,-22.3510612614",179.99817611960538,0.004357804133134862
5010,"-69.51324356325,-22.351087411199998","-69.5132647506,-22.3510786953","-69.5132647501,-22.3510961282","-69.5132223759,-22.3510961271","-69.5132223764,-22.3510786942",179.99848018914622,0.004357803588689662
5011,"-69.51324356275,-22.3511048441","-69.5132647501,-22.3510961282","-69.5132647496,-22.3511135611","-69.5132223754,-22.35111356","-69.5132223759,-22.3510961271",179.99848013132862,0.004357803042781036
5012,"-69.513243562225,-22.35112227695","-69.5132647496,-22.3511135611","-69.5132647491,-22.3511309939","-69.5132223748,-22.3511309928","-69.5132223754,-22.35111356",179.99832812154494,0.004357807639742667
5013,"-69.5132435617,-22.3511397098","-69.5132647491,-22.3511309939","-69.5132647486,-22.3511484268","-69.5132223743,-22.3511484257","-69.5132223748,-22.3511309928",179.9984801317084,0.00435781223670325
5014,"-69.513243561175,-22.3511571427","-69.5132647486,-22.3511484268","-69.513264748,-22.3511658597","-69.5132223738,-22.3511658586","-69.5132223743,-22.3511484257",179.99832815088985,0.004357806548655047
5015,"-69.513243560625,-22.35117457555","-69.513264748,-22.3511658597","-69.5132647475,-22.3511832925","-69.5132223732,-22.3511832914","-69.5132223738,-22.3511658586",179.9983281415083,0.004357806004206542
5016,"-69.5132435601,-22.3511920084","-69.5132647475,-22.3511832925","-69.513264747,-22.3512007254","-69.5132223727,-22.3512007243","-69.5132223732,-22.3511832914",179.9984801322791,0.004357810601163985
5017,"-69.5132432848,-22.3512140318","-69.5132644722,-22.3512053159","-69.5132644717,-22.3512227488","-69.5132220974,-22.3512227477","-69.5132220979,-22.3512053148",179.99848013251943,0.0043578099124229495
5018,"-69.513243284275,-22.35123146465","-69.5132644717,-22.3512227488","-69.5132644712,-22.3512401816","-69.5132220968,-22.3512401805","-69.5132220974,-22.3512227477",179.9983281808631,0.004357814508646016
5019,"-69.513243283725,-22.351248897500003","-69.5132644712,-22.3512401816","-69.5132644706,-22.3512576145","-69.5132220963,-22.3512576134","-69.5132220968,-22.3512401805",179.9983281326547,0.004357813964195784
5020,"-69.51324328320001,-22.3512663304","-69.5132644706,-22.3512576145","-69.5132644701,-22.3512750474","-69.5132220958,-22.3512750463","-69.5132220963,-22.3512576134",179.9984801330894,0.004357808276878525
5021,"-69.513243282675,-22.351283763250002","-69.5132644701,-22.3512750474","-69.5132644696,-22.3512924802","-69.5132220952,-22.3512924791","-69.5132220958,-22.3512750463",179.99832816215473,0.004357812873098451
5022,"-69.51324328215,-22.3513011961","-69.5132644696,-22.3512924802","-69.5132644691,-22.3513099131","-69.5132220947,-22.351309912","-69.5132220952,-22.3512924791",179.998480114134,0.004357817470048047
5023,"-69.51324328164999,-22.351318628975","-69.5132644691,-22.3513099131","-69.5132644686,-22.351327346","-69.5132220942,-22.3513273448","-69.5132220947,-22.351309912",179.9984801486371,0.004357816925026552
5024,"-69.5132432811,-22.351336061825","-69.5132644686,-22.351327346","-69.513264468,-22.3513447788","-69.5132220936,-22.3513447777","-69.5132220942,-22.3513273448",179.99817616699096,0.0043578163798423004
5025,"-69.51324328055,-22.3513534947","-69.513264468,-22.3513447788","-69.5132644675,-22.3513622117","-69.5132220931,-22.3513622106","-69.5132220936,-22.3513447777",179.9984801147046,0.004357815834493711
5026,"-69.51324328005,-22.351370927575","-69.5132644675,-22.3513622117","-69.513264467,-22.3513796446","-69.5132220926,-22.3513796434","-69.5132220931,-22.3513622106",179.99848014920752,0.0043578152894710055
5027,"-69.51324327955,-22.351388360450002","-69.513264467,-22.3513796446","-69.5132644665,-22.3513970775","-69.5132220921,-22.3513970763","-69.5132220926,-22.3513796434",179.99848013442056,0.00435781474517863
5028,"-69.513243279,-22.351405793325","-69.5132644665,-22.3513970775","-69.5132644659,-22.3514145103","-69.5132220915,-22.3514145092","-69.5132220921,-22.3513970763",179.99817616790375,0.004357814199828831
5029,"-69.51324327844999,-22.351423226175","-69.5132644659,-22.3514145103","-69.5132644654,-22.3514319432","-69.513222091,-22.351431942","-69.5132220915,-22.3514145092",179.99848014977806,0.0043578136539118295
5030,"-69.51324327795,-22.351440659050002","-69.5132644654,-22.3514319432","-69.5132644649,-22.3514493761","-69.5132220905,-22.3514493749","-69.513222091,-22.351431942",179.99848013499093,0.004357813109618244
5031,"-69.513243277425,-22.3514580919","-69.5132644649,-22.3514493761","-69.5132644644,-22.3514668089","-69.5132220899,-22.3514668077","-69.5132220905,-22.3514493749",179.9983281449102,0.004357817706557137
5032,"-69.5132432769,-22.35147552475","-69.5132644644,-22.3514668089","-69.5132644639,-22.3514842418","-69.5132220894,-22.3514842406","-69.5132220899,-22.3514668077",179.99848015470764,0.004357822302764257
5033,"-69.513243276375,-22.35149295765","-69.5132644639,-22.3514842418","-69.5132644633,-22.3515016747","-69.5132220889,-22.3515016735","-69.5132220894,-22.3514842406",179.9983281549188,0.0043578166161795575
5034,"-69.513243275825,-22.3515103905","-69.5132644633,-22.3515016747","-69.5132644628,-22.3515191075","-69.5132220883,-22.3515191063","-69.5132220889,-22.3515016735",179.99832814553758,0.00435781607098998
5035,"-69.5132432753,-22.35152782335","-69.5132644628,-22.3515191075","-69.5132644623,-22.3515365404","-69.5132220878,-22.3515365392","-69.5132220883,-22.3515191063",179.99848015527766,0.00435782066719396
5036,"-69.5132432616,-22.3515474534","-69.5132644491,-22.3515387375","-69.5132644486,-22.3515561704","-69.5132220741,-22.3515561693","-69.5132220746,-22.3515387364",179.99848013615622,0.004357820053693329
5037,"-69.513243261075,-22.35156488625","-69.5132644486,-22.3515561704","-69.5132644481,-22.3515736032","-69.5132220735,-22.3515736021","-69.5132220741,-22.3515561693",179.99832816552743,0.004357824649893793
5038,"-69.513243260525,-22.3515823191","-69.5132644481,-22.3515736032","-69.5132644475,-22.3515910361","-69.513222073,-22.351591035","-69.5132220735,-22.3515736021",179.99832815599092,0.0043578241054332825
5039,"-69.51324326000001,-22.351599752000002","-69.5132644475,-22.3515910361","-69.513264447,-22.351608469","-69.5132220725,-22.3516084679","-69.513222073,-22.351591035",179.9984801367264,0.004357818418118038
5040,"-69.513243259475,-22.35161718485","-69.513264447,-22.351608469","-69.5132644465,-22.3516259018","-69.5132220719,-22.3516259007","-69.5132220725,-22.3516084679",179.9983281661551,0.004357823014315362
5041,"-69.51324325894998,-22.3516346177","-69.5132644465,-22.3516259018","-69.513264446,-22.3516433347","-69.5132220714,-22.3516433336","-69.5132220719,-22.3516259007",179.9984801177706,0.004357827611242374
5042,"-69.51324325844999,-22.3516520506","-69.513264446,-22.3516433347","-69.5132644455,-22.3516607676","-69.5132220709,-22.3516607665","-69.5132220714,-22.3516433336",179.99848015663292,0.004357827066046668
5043,"-69.5132432579,-22.35166948345","-69.5132644455,-22.3516607676","-69.5132644449,-22.3516782004","-69.5132220703,-22.3516781993","-69.5132220709,-22.3516607665",179.99817618546,0.004357826520852117
5044,"-69.51324325735,-22.3516869163","-69.5132644449,-22.3516782004","-69.5132644444,-22.3516956333","-69.5132220698,-22.3516956322","-69.5132220703,-22.3516781993",179.9984800990054,0.004357825975657172
5045,"-69.51324325685,-22.3517043492","-69.5132644444,-22.3516956333","-69.5132644439,-22.3517130662","-69.5132220693,-22.3517130651","-69.5132220698,-22.3516956322",179.99848017653926,0.004357825430460255
5046,"-69.51324325635001,-22.3517217821","-69.5132644439,-22.3517130662","-69.5132644434,-22.3517304991","-69.5132220688,-22.351730498","-69.5132220693,-22.3517130651",179.9984801573932,0.004357824885262936
