name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
2364,"-69.49856083465001,-22.3347367957","-69.4985709629,-22.3347176906","-69.4985709968,-22.3347272275","-69.4985507064,-22.3347559008","-69.4985506725,-22.3347463639",180.18838466073026,0.0038106026211365217
2365,"-69.49856097025,-22.334774943075","-69.4985710985,-22.334755838","-69.4985711324,-22.3347653749","-69.498550842,-22.3347940481","-69.4985508081,-22.3347845113",180.18838563202422,0.003810597656356004
2366,"-69.49856110580001,-22.334813090475002","-69.4985712341,-22.3347939854","-69.498571268,-22.3348035223","-69.4985509775,-22.3348321955","-69.4985509436,-22.3348226587",180.1883856159378,0.0038106029769565323
2367,"-69.4985612414,-22.33485123785","-69.4985713697,-22.3348321328","-69.4985714036,-22.3348416696","-69.4985511131,-22.3348703429","-69.4985510792,-22.3348608061",180.18838655207094,0.0038106073159908465
2368,"-69.498561377,-22.33488938525","-69.4985715053,-22.3348702802","-69.4985715392,-22.334879817","-69.4985512487,-22.3349084903","-69.4985512148,-22.3348989535",180.18838642987356,0.0038106070035885346
2369,"-69.4985615126,-22.334927532625002","-69.4985716409,-22.3349084276","-69.4985716748,-22.3349179644","-69.4985513843,-22.3349466377","-69.4985513504,-22.3349371008",180.18838542603046,0.00381060203897432
2370,"-69.4985616482,-22.33496568","-69.4985717765,-22.3349465749","-69.4985718104,-22.3349561118","-69.4985515199,-22.3349847851","-69.498551486,-22.3349752482",180.18838438674376,0.0038106063780780543
2371,"-69.4985617838,-22.335003827399998","-69.4985719121,-22.3349847223","-69.498571946,-22.3349942592","-69.4985516555,-22.3350229325","-69.4985516216,-22.3350133956",180.18838429992772,0.0038106060658396673
2372,"-69.4985619194,-22.335041974775002","-69.4985720477,-22.3350228697","-69.4985720816,-22.3350324066","-69.4985517911,-22.3350610798","-69.4985517572,-22.335051543",180.18838527140764,0.003810601100727076
2373,"-69.49856205500001,-22.335080122175","-69.4985721833,-22.3350610171","-69.4985722172,-22.335070554","-69.4985519267,-22.3350992272","-69.4985518928,-22.3350896904",180.18838529057547,0.0038106007886526795
2374,"-69.4985621906,-22.33511826955","-69.4985723189,-22.3350991645","-69.4985723528,-22.3351087013","-69.4985520623,-22.3351373746","-69.4985520284,-22.3351278378",180.18838615603926,0.003810605127356007
2375,"-69.4985623262,-22.335156416925","-69.4985724545,-22.3351373119","-69.4985724884,-22.3351468487","-69.4985521979,-22.335175522","-69.498552164,-22.3351659851",180.18838508149886,0.0038106001635373043
2376,"-69.49856246179999,-22.335194564325","-69.4985725901,-22.3351754593","-69.498572624,-22.3351849961","-69.4985523335,-22.3352136694","-69.4985522996,-22.3352041325",180.18838513595236,0.0038105998507307953
2377,"-69.4985625974,-22.335232711699998","-69.4985727257,-22.3352136066","-69.4985727596,-22.3352231435","-69.4985524691,-22.3352518168","-69.4985524352,-22.3352422799",180.18838406141208,0.003810604189599098
2378,"-69.498562733,-22.335270859075003","-69.4985728613,-22.335251754","-69.4985728952,-22.3352612909","-69.4985526047,-22.3352899641","-69.4985525708,-22.3352804273",180.18838492690634,0.003810599225282016
2379,"-69.4985628686,-22.335309006475","-69.4985729969,-22.3352899014","-69.4985730308,-22.3352994383","-69.4985527403,-22.3353281115","-69.4985527064,-22.3353185747",180.18838494591617,0.0038105989124044594
2380,"-69.49856300420001,-22.33534715385","-69.4985731325,-22.3353280488","-69.4985731664,-22.3353375856","-69.4985528759,-22.3353662589","-69.498552842,-22.3353567221",180.18838591748806,0.0038106032517426095
2381,"-69.4985631398,-22.33538530125","-69.4985732681,-22.3353661962","-69.498573302,-22.335375733","-69.4985530115,-22.3354044063","-69.4985529776,-22.3353948695",180.1883857599408,0.0038106029394300456
2382,"-69.49856327539999,-22.335423448624997","-69.4985734037,-22.3354043436","-69.4985734376,-22.3354138804","-69.4985531471,-22.3354425537","-69.4985531132,-22.3354330168",180.18838475609994,0.003810597974309266
2383,"-69.49856341099999,-22.335461596","-69.4985735393,-22.3354424909","-69.4985735732,-22.3354520278","-69.4985532827,-22.3354807011","-69.4985532488,-22.3354711642",180.18838378767015,0.003810602314142925
2384,"-69.4985635466,-22.335499743375003","-69.4985736749,-22.3354806383","-69.4985737088,-22.3354901752","-69.4985534183,-22.3355188484","-69.4985533844,-22.3355093116",180.18838465306854,0.0038105973490203922
2385,"-69.4985636822,-22.335537890775","-69.4985738105,-22.3355187857","-69.4985738444,-22.3355283226","-69.4985535539,-22.3355569958","-69.49855352,-22.335547459",180.1883845661252,0.0038105970371058997
2386,"-69.49847996535,-22.33471797055","-69.4984900936,-22.3346988655","-69.4984901275,-22.3347084023","-69.4984698371,-22.3347370756","-69.4984698032,-22.3347275388",180.18838673202777,0.0038106027755813194
2387,"-69.4984801009,-22.334756117925","-69.4984902292,-22.3347370129","-69.4984902631,-22.3347465497","-69.4984699726,-22.334775223","-69.4984699387,-22.3347656861",180.1883856575478,0.0038106034436396607
2388,"-69.4984802365,-22.334794265325","-69.4984903648,-22.3347751603","-69.4984903987,-22.3347846971","-69.4984701082,-22.3348133704","-69.4984700743,-22.3348038335",180.1883855706377,0.003810603131238082
2389,"-69.4984803721,-22.334832412725","-69.4984905004,-22.3348133077","-69.4984905343,-22.3348228445","-69.4984702438,-22.3348515178","-69.4984702099,-22.3348419809",180.18838555448843,0.003810602818366103
2390,"-69.49848050762499,-22.3348705601","-69.4984906359,-22.334851455","-69.4984906698,-22.3348609919","-69.4984703793,-22.3348896652","-69.4984703455,-22.3348801283",180.18810670873154,0.003810604341375634
2391,"-69.4984806432,-22.334908707475","-69.4984907715,-22.3348896024","-69.4984908054,-22.3348991393","-69.4984705149,-22.3349278125","-69.498470481,-22.3349182757",180.188385451491,0.003810602193091074
2392,"-69.4984807788,-22.334946854875","-69.4984909071,-22.3349277498","-69.498490941,-22.3349372867","-69.4984706505,-22.3349659599","-69.4984706166,-22.3349564231",180.18838539986658,0.0038106018808529737
2393,"-69.4984809144,-22.334985002275","-69.4984910427,-22.3349658972","-69.4984910766,-22.3349754341","-69.4984707861,-22.3350041073","-69.4984707522,-22.3349945705",180.1883853837162,0.0038106015679792104
2394,"-69.498481049925,-22.33502314965","-69.4984911783,-22.3350040446","-69.4984912121,-22.3350135814","-69.4984709216,-22.3350422547","-69.4984708877,-22.3350327179",180.18810847536304,0.003810608723817001
2395,"-69.4984811855,-22.335061297025","-69.4984913138,-22.335042192","-69.4984913477,-22.3350517288","-69.4984710572,-22.3350804021","-69.4984710233,-22.3350708652",180.18838524524404,0.0038106009425355313
2396,"-69.4984813211,-22.335099444425","-69.4984914494,-22.3350803394","-69.4984914833,-22.3350898762","-69.4984711928,-22.3351185495","-69.4984711589,-22.3351090126",180.1883851584904,0.0038106006301303766
2397,"-69.4984814567,-22.335137591800002","-69.498491585,-22.3351184867","-69.4984916189,-22.3351280236","-69.4984713284,-22.3351566969","-69.4984712945,-22.33514716",180.1883841545851,0.003810604969164108
2398,"-69.49848159225,-22.335175739175","-69.4984917206,-22.3351566341","-69.4984917545,-22.335166171","-69.4984714639,-22.3351948442","-69.49847143,-22.3351853074",180.18838509071531,0.003810605637608358
2399,"-69.4984817278,-22.335213886574998","-69.4984918561,-22.3351947815","-69.49849189,-22.3352043184","-69.4984715995,-22.3352329916","-69.4984715656,-22.3352234548",180.18838500389825,0.003810599692538155
2400,"-69.4984818634,-22.33525203395","-69.4984919917,-22.3352329289","-69.4984920256,-22.3352424657","-69.4984717351,-22.335271139","-69.4984717012,-22.3352616022",180.18838593996446,0.0038106040316414937
2401,"-69.498481999,-22.335290181325","-69.4984921273,-22.3352710763","-69.4984921612,-22.3352806131","-69.4984718707,-22.3353092864","-69.4984718368,-22.3352997495",180.18838497144034,0.003810599067089114
2402,"-69.49848213454999,-22.335328328725","-69.4984922629,-22.3353092237","-69.4984922968,-22.3353187605","-69.4984720062,-22.3353474338","-69.4984719723,-22.3353378969",180.18838488456024,0.0038106043868645616
2403,"-69.49848227014999,-22.335366476125003","-69.4984923985,-22.3353473711","-69.4984924324,-22.3353569079","-69.4984721418,-22.3353855812","-69.4984721079,-22.3353760443",180.18838479768044,0.0038106040747841914
2404,"-69.498482405725,-22.335404623475","-69.4984925341,-22.3353855184","-69.4984925679,-22.3353950553","-69.4984722774,-22.3354237285","-69.4984722435,-22.3354141917",180.18810694056077,0.0038106009452454053
2405,"-69.4984825413,-22.335442770874998","-69.4984926696,-22.3354236658","-69.4984927035,-22.3354332027","-69.498472413,-22.3354618759","-69.4984723791,-22.3354523391",180.18838476547268,0.0038105978165155078
2406,"-69.49848267685,-22.335480918274996","-69.4984928052,-22.3354618132","-69.4984928391,-22.3354713501","-69.4984725485,-22.3355000233","-69.4984725146,-22.3354904865",180.1883846784356,0.0038106031364439556
2407,"-69.49848281244999,-22.33551906565","-69.4984929408,-22.3354999606","-69.4984929747,-22.3355094974","-69.4984726841,-22.3355381707","-69.4984726502,-22.3355286339",180.18838561456215,0.0038106074761028496
2408,"-69.4984410221,-22.335128179199998","-69.4984930764,-22.335538108","-69.4984931103,-22.3355476448","-69.4983889678,-22.3347182504","-69.4983889339,-22.3347087136",180.1883861426793,0.09284439623501277
2409,"-69.498399231625,-22.334737292775","-69.4984093599,-22.3347181877","-69.4984093938,-22.3347277246","-69.4983891033,-22.3347563978","-69.4983890695,-22.334746861",180.1881078025047,0.0038106007814215077
2410,"-69.4983993672,-22.33477544015","-69.4984094955,-22.3347563351","-69.4984095294,-22.3347658719","-69.4983892389,-22.3347945452","-69.498389205,-22.3347850084",180.18838665445986,0.003810607937590351
2411,"-69.498399502725,-22.334813587524998","-69.498409631,-22.3347944825","-69.4984096649,-22.3348040193","-69.4983893744,-22.3348326926","-69.4983893406,-22.3348231557",180.1881077378285,0.0038106001559793734
2412,"-69.4983996383,-22.334851734925","-69.4984097666,-22.3348326299","-69.4984098005,-22.3348421667","-69.49838951,-22.33487084","-69.4983894761,-22.3348613031",180.18838552838736,0.0038106026604110927
2413,"-69.49839977385,-22.334889882325","-69.4984099022,-22.3348707773","-69.498409936,-22.3348803141","-69.4983896455,-22.3349089874","-69.4983896117,-22.3348994505",180.18782979010757,0.0038106023472079093
2414,"-69.4983999094,-22.334928029674998","-69.4984100377,-22.3349089246","-69.4984100716,-22.3349184615","-69.4983897811,-22.3349471347","-69.4983897472,-22.3349375979",180.1883854960565,0.0038106020351356107
2415,"-69.498400044975,-22.334966177075","-69.4984101733,-22.334947072","-69.4984102072,-22.3349566089","-69.4983899166,-22.3349852821","-69.4983898828,-22.3349757453",180.18810749371835,0.00381060453860439
2416,"-69.4984001805,-22.335004324475","-69.4984103088,-22.3349852194","-69.4984103427,-22.3349947563","-69.4983900522,-22.3350234295","-69.4983900183,-22.3350138927",180.1883852869177,0.0038106014100232925
2417,"-69.498400316075,-22.335042471875","-69.4984104444,-22.3350233668","-69.4984104783,-22.3350329037","-69.4983901877,-22.3350615769","-69.4983901539,-22.3350520401",180.1881074263468,0.0038106039131580293
2418,"-69.49840045159999,-22.335080619225","-69.4984105799,-22.3350615142","-69.4984106138,-22.335071051","-69.4983903233,-22.3350997243","-69.4983902894,-22.3350901874",180.18838521914347,0.0038106007841789196
2419,"-69.498400587175,-22.335118766625","-69.4984107155,-22.3350996616","-69.4984107494,-22.3351091984","-69.4983904588,-22.3351378717","-69.498390425,-22.3351283348",180.18810732625707,0.0038106032878687736
2420,"-69.4984007227,-22.335156914025","-69.498410851,-22.335137809","-69.4984108849,-22.3351473458","-69.4983905944,-22.3351760191","-69.4983905605,-22.3351664822",180.18838511608192,0.003810600158897763
2421,"-69.498400858275,-22.335195061425","-69.4984109866,-22.3351759564","-69.4984110205,-22.3351854932","-69.4983907299,-22.3352141665","-69.4983906961,-22.3352046296",180.18810718803036,0.0038106026629843434
2422,"-69.49840099385,-22.335233208775","-69.4984111222,-22.3352141037","-69.4984111561,-22.3352236406","-69.4983908655,-22.3352523138","-69.4983908316,-22.335242777",180.18838504849467,0.0038106051667706935
2423,"-69.4984011294,-22.335271356175","-69.4984112577,-22.3352522511","-69.4984112916,-22.335261788","-69.4983910011,-22.3352904612","-69.4983909672,-22.3352809244",180.1883849968071,0.003810599220972989
2424,"-69.49840126495,-22.335309503574997","-69.4984113933,-22.3352903985","-69.4984114272,-22.3352999354","-69.4983911366,-22.3353286086","-69.4983911027,-22.3353190718",180.188384910053,0.003810604541480722
2425,"-69.4984014005,-22.335347650925","-69.4984115288,-22.3353285459","-69.4984115627,-22.3353380827","-69.4983912722,-22.335366756","-69.4983912383,-22.3353572191",180.18838482311028,0.003810598595922843
2426,"-69.49840153605001,-22.335385798325","-69.4984116644,-22.3353666933","-69.4984116983,-22.3353762301","-69.4983914077,-22.3354049034","-69.4983913738,-22.3353953665",180.18838480692824,0.0038106039160242023
2427,"-69.498401671625,-22.335423945725","-69.4984118,-22.3354048407","-69.4984118338,-22.3354143775","-69.4983915433,-22.3354430508","-69.4983915094,-22.3354335139",180.1881069469652,0.0038106007871276312
2428,"-69.49840180715,-22.335462093075","-69.4984119355,-22.335442988","-69.4984119694,-22.3354525249","-69.4983916788,-22.3354811981","-69.4983916449,-22.3354716613",180.18838470399123,0.0038106032907309715
2429,"-69.49840194275001,-22.335500240475","-69.4984120711,-22.3354811354","-69.498412105,-22.3354906723","-69.4983918144,-22.3355193455","-69.4983917805,-22.3355098087",180.18838461695373,0.0038106029784837694
2430,"-69.49840207825,-22.335538387875","-69.4984122066,-22.3355192828","-69.4984122405,-22.3355288197","-69.4983919499,-22.3355574929","-69.498391916,-22.3355479561",180.18838460083379,0.003810602665600906
2431,"-69.4983183624,-22.334718467575","-69.4983284907,-22.3346993625","-69.4983285246,-22.3347088994","-69.4983082341,-22.3347375726","-69.4983082002,-22.3347280358",180.18838567311988,0.0038106037527676226
2432,"-69.4983184979,-22.334756614925","-69.4983286262,-22.3347375099","-69.4983286601,-22.3347470467","-69.4983083696,-22.33477572","-69.4983083357,-22.3347661831",180.1883856214962,0.0038106034401320142
2433,"-69.4983186334,-22.334794762324996","-69.4983287617,-22.3347756573","-69.4983287956,-22.3347851941","-69.4983085051,-22.3348138674","-69.4983084712,-22.3348043305",180.18838560540982,0.003810603126929944
2434,"-69.498318768975,-22.334832909725","-69.4983288973,-22.3348138047","-69.4983289312,-22.3348233415","-69.4983086406,-22.3348520148","-69.4983086068,-22.3348424779",180.1881077471782,0.0038106056310332035
2435,"-69.4983189045,-22.3348710571","-69.4983290328,-22.3348519521","-69.4983290667,-22.3348614889","-69.4983087762,-22.3348901621","-69.4983087423,-22.3348806253",180.18838652529865,0.003810597849749182
2436,"-69.49831904,-22.334909204475004","-69.4983291683,-22.3348900994","-69.4983292022,-22.3348996363","-69.4983089117,-22.3349283095","-69.4983088778,-22.3349187727",180.18838541543903,0.003810602189418138
2437,"-69.49831917557499,-22.334947351874998","-69.4983293039,-22.3349282468","-69.4983293378,-22.3349377837","-69.4983090472,-22.3349664569","-69.4983090134,-22.3349569201",180.18810755455326,0.0038106046928877866
2438,"-69.4983193111,-22.334985499275","-69.4983294394,-22.3349663942","-69.4983294733,-22.3349759311","-69.4983091828,-22.3350046043","-69.4983091489,-22.3349950675",180.1883853476646,0.003810601563740755
2439,"-69.4983194466,-22.33502364665","-69.4983295749,-22.3350045416","-69.4983296088,-22.3350140785","-69.4983093183,-22.3350427517","-69.4983092844,-22.3350332148",180.1883843438218,0.0038105965997592885
2440,"-69.49831958215,-22.335061794025","-69.4983297105,-22.335042689","-69.4983297444,-22.3350522258","-69.4983094538,-22.3350808991","-69.4983094199,-22.3350713622",180.18838528001572,0.003810606571464396
2441,"-69.498319717675,-22.335099941425","-69.498329846,-22.3350808364","-69.4983298799,-22.3350903732","-69.4983095893,-22.3351190465","-69.4983095555,-22.3351095096",180.18810738696703,0.0038106034423183157
2442,"-69.498319853225,-22.335138088824998","-69.4983299816,-22.3351189838","-69.4983300154,-22.3351285206","-69.4983097249,-22.3351571939","-69.498309691,-22.335147657",180.1881072973188,0.0038106031295183605
2443,"-69.49831998875001,-22.3351762362","-69.4983301171,-22.3351571312","-69.498330151,-22.335166668","-69.4983098604,-22.3351953412","-69.4983098265,-22.3351858044",180.18838607767293,0.0038106009816323136
2444,"-69.498320124275,-22.335214383575","-69.4983302526,-22.3351952785","-69.4983302865,-22.3352048154","-69.4983099959,-22.3352334886","-69.4983099621,-22.3352239518",180.1881071943718,0.003810602504798733
2445,"-69.49832025982501,-22.335252530974998","-69.4983303882,-22.3352334259","-69.498330422,-22.3352429628","-69.4983101315,-22.335271636","-69.4983100976,-22.3352620992",180.18810711048738,0.0038106021919139775
2446,"-69.49832039534999,-22.335290678375","-69.4983305237,-22.3352715733","-69.4983305576,-22.3352811102","-69.498310267,-22.3353097834","-69.4983102331,-22.3353002466",180.18838490003947,0.003810604696001722
2447,"-69.49832053085001,-22.335328825725","-69.4983306592,-22.3353097207","-69.4983306931,-22.3353192575","-69.4983104025,-22.3353479308","-69.4983103686,-22.3353383939",180.1883848839521,0.0038106043829565506
2448,"-69.49832066645,-22.335366973124998","-69.4983307948,-22.3353478681","-69.4983308287,-22.3353574049","-69.4983105381,-22.3353860782","-69.4983105042,-22.3353765413",180.18838486767584,0.0038106040701454025
2449,"-69.49832080195,-22.335405120525","-69.4983309303,-22.3353860155","-69.4983309642,-22.3353955523","-69.4983106736,-22.3354242256","-69.4983106397,-22.3354146887",180.18838481620708,0.003810603757664341
2450,"-69.49832093744999,-22.335443267875","-69.4983310658,-22.3354241628","-69.4983310997,-22.3354336997","-69.4983108091,-22.3354623729","-69.4983107752,-22.3354528361",180.18838472929556,0.003810603445017878
2451,"-69.49832107305,-22.335481415274998","-69.4983312014,-22.3354623102","-69.4983312353,-22.3354718471","-69.4983109447,-22.3355005203","-69.4983109108,-22.3354909835",180.1883846425094,0.003810603132770897
2452,"-69.49832120855,-22.335519562675","-69.4983313369,-22.3355004576","-69.4983313708,-22.3355099945","-69.4983110802,-22.3355386677","-69.4983110463,-22.3355291309",180.1883846262324,0.003810602819722988
2453,"-69.498279418625,-22.33512867615","-69.4983314725,-22.335538605","-69.4983315063,-22.3355481418","-69.4982273648,-22.3347187473","-69.4982273309,-22.3347092105",180.18810829843125,0.0928443960034637
2454,"-69.498237628625,-22.334737789675","-69.498247757,-22.3347186846","-69.4982477908,-22.3347282215","-69.4982275003,-22.3347568947","-69.4982274664,-22.3347473579",180.18810780469136,0.0038106064103572393
2455,"-69.498237764125,-22.334775937075","-69.4982478925,-22.334756832","-69.4982479263,-22.3347663689","-69.4982276358,-22.3347950421","-69.4982276019,-22.3347855053",180.18810775330022,0.003810606097884856
2456,"-69.49823789967499,-22.334814084475","-69.498248028,-22.3347949794","-69.4982480619,-22.3348045163","-69.4982277713,-22.3348331895","-69.4982277375,-22.3348236527",180.18810769899,0.0038106057853230183
2457,"-69.49823803517499,-22.33485223185","-69.4982481635,-22.3348331268","-69.4982481974,-22.3348426637","-69.4982279068,-22.3348713369","-69.498227873,-22.3348618",180.18810666272384,0.0038106008205434816
2458,"-69.49823817067501,-22.334890379225","-69.498248299,-22.3348712742","-69.4982483329,-22.334880811","-69.4982280423,-22.3349094843","-69.4982280085,-22.3348999474",180.1881075989957,0.003810605159638871
2459,"-69.498238306175,-22.334928526625","-69.4982484345,-22.3349094216","-69.4982484684,-22.3349189584","-69.4982281778,-22.3349476317","-69.498228144,-22.3349380948",180.1881075828279,0.0038106048475649414
2460,"-69.4982384417,-22.334966674","-69.49824857,-22.334947569","-69.4982486039,-22.3349571058","-69.4982283134,-22.334985779","-69.4982282795,-22.3349762422",180.1883863607564,0.0038105970661168613
2461,"-69.4982385772,-22.335004821400002","-69.4982487055,-22.3349857164","-69.4982487394,-22.3349952532","-69.4982284489,-22.3350239264","-69.498228415,-22.3350143896",180.18838627387666,0.0038105967542082326
2462,"-69.4982387127,-22.335042968775","-69.498248841,-22.3350238637","-69.4982488749,-22.3350334006","-69.4982285844,-22.3350620738","-69.4982285505,-22.335052537",180.18838523465328,0.0038106010931461863
2463,"-69.498238848225,-22.335081116174997","-69.4982489766,-22.3350620111","-69.4982490104,-22.335071548","-69.4982287199,-22.3351002212","-69.498228686,-22.3350906844",180.18810737704683,0.003810603596768391
2464,"-69.49823898375,-22.335119263575002","-69.4982491121,-22.3351001585","-69.498249146,-22.3351096954","-69.4982288554,-22.3351383686","-69.4982288215,-22.3351288318",180.1883851670039,0.003810606100298523
2465,"-69.49823911925,-22.33515741095","-69.4982492476,-22.3351383059","-69.4982492815,-22.3351478428","-69.4982289909,-22.335176516","-69.498228957,-22.3351669791",180.1883841631303,0.0038106011359181667
2466,"-69.49823925474999,-22.335195558325","-69.4982493831,-22.3351764533","-69.498249417,-22.3351859901","-69.4982291264,-22.3352146634","-69.4982290925,-22.3352051265",180.18838509932294,0.003810605475011726
2467,"-69.49823939025,-22.335233705725003","-69.4982495186,-22.3352146007","-69.4982495525,-22.3352241375","-69.4982292619,-22.3352528108","-69.498229228,-22.3352432739",180.18838501244377,0.003810605163098178
2468,"-69.49823952575,-22.3352718531","-69.4982496541,-22.3352527481","-69.498249688,-22.3352622849","-69.4982293974,-22.3352909581","-69.4982293635,-22.3352814213",180.18838598392153,0.003810600197984468
2469,"-69.49823966125,-22.335310000475","-69.4982497896,-22.3352908954","-69.4982498235,-22.3353004323","-69.4982295329,-22.3353291055","-69.498229499,-22.3353195687",180.1883849093814,0.0038106045374082685
2470,"-69.4982397968,-22.335348147875003","-69.4982499252,-22.3353290428","-69.498249959,-22.3353385797","-69.4982296684,-22.3353672529","-69.4982296346,-22.3353577161",180.18782920827516,0.003810604224832316
2471,"-69.498239932325,-22.335386295275","-69.4982500607,-22.3353671902","-69.4982500946,-22.3353767271","-69.4982298039,-22.3354054003","-69.4982297701,-22.3353958635",180.18810696242693,0.0038106067284541145
2472,"-69.49824006785,-22.335424442649998","-69.4982501962,-22.3354053376","-69.4982502301,-22.3354148745","-69.4982299395,-22.3354435477","-69.4982299056,-22.3354340108",180.18838380247826,0.0038105989473998115
2473,"-69.49824020335,-22.335462590025","-69.4982503317,-22.335443485","-69.4982503656,-22.3354530218","-69.498230075,-22.3354816951","-69.4982300411,-22.3354721582",180.18838466790822,0.003810603287223687
2474,"-69.49824033885,-22.335500737425","-69.4982504672,-22.3354816324","-69.4982505011,-22.3354911692","-69.4982302105,-22.3355198425","-69.4982301766,-22.3355103056",180.1883846516945,0.0038106029738454654
2475,"-69.49824047435001,-22.335538884800002","-69.4982506027,-22.3355197798","-69.4982506366,-22.3355293166","-69.498230346,-22.3355579898","-69.4982303121,-22.335548453",180.1883855877893,0.003810598009787263
2476,"-69.49815675939999,-22.334718964375","-69.4981668877,-22.3346998593","-69.4981669216,-22.3347093962","-69.4981466311,-22.3347380694","-69.4981465972,-22.3347285326",180.18838570770345,0.0038106037481306044
2477,"-69.498156894875,-22.334757111774998","-69.4981670232,-22.3347380067","-69.4981670571,-22.3347475436","-69.4981467665,-22.3347762168","-69.4981467327,-22.33476668",180.18810784653368,0.0038106062525747626
2478,"-69.498157030375,-22.334795259150003","-69.4981671587,-22.3347761541","-69.4981671926,-22.334785691","-69.498146902,-22.3348143642","-69.4981468682,-22.3348048273",180.188106774981,0.003810601287631195
2479,"-69.49815716584999,-22.33483340655","-69.4981672942,-22.3348143015","-69.4981673281,-22.3348238384","-69.4981470375,-22.3348525116","-69.4981470036,-22.3348429747",180.18838456541988,0.003810603791504967
2480,"-69.49815730132501,-22.334871553925","-69.4981674297,-22.3348524489","-69.4981674635,-22.3348619857","-69.498147173,-22.334890659","-69.4981471391,-22.3348811221",180.18810765673442,0.0038106053139298516
2481,"-69.498157436825,-22.334909701325003","-69.4981675652,-22.3348905963","-69.498167599,-22.3349001331","-69.4981473085,-22.3349288064","-69.4981472746,-22.3349192695",180.18810756983746,0.0038106050018561427
2482,"-69.498157572325,-22.3349478487","-69.4981677007,-22.3349287437","-69.4981677345,-22.3349382805","-69.498147444,-22.3349669537","-69.4981474101,-22.3349574169",180.18810854142566,0.0038106000369091666
2483,"-69.4981577078,-22.3349859961","-69.4981678361,-22.3349668911","-69.49816787,-22.3349764279","-69.4981475795,-22.3350051011","-69.4981475456,-22.3349955643",180.188386334687,0.0038105969079267046
2484,"-69.498157843275,-22.3350241435","-69.4981679716,-22.3350050385","-69.4981680055,-22.3350145753","-69.4981477149,-22.3350432485","-69.4981476811,-22.3350337117",180.1881084386678,0.003810599412027652
2485,"-69.49815797874999,-22.335062290875","-69.4981681071,-22.3350431858","-69.498168141,-22.3350527227","-69.4981478504,-22.3350813959","-69.4981478165,-22.3350718591",180.18838524393308,0.0038106065675575593
2486,"-69.49815811425,-22.335100438275","-69.4981682426,-22.3350813332","-69.4981682765,-22.3350908701","-69.4981479859,-22.3351195433","-69.498147952,-22.3351100065",180.18838522784597,0.003810606254584267
2487,"-69.49815824975,-22.33513858565","-69.4981683781,-22.3351194806","-69.498168412,-22.3351290175","-69.4981481214,-22.3351576907","-69.4981480875,-22.3351481538",180.18838418852854,0.003810601290204321
2488,"-69.49815838525,-22.335176733025","-69.4981685136,-22.335157628","-69.4981685475,-22.3351671648","-69.4981482569,-22.3351958381","-69.498148223,-22.3351863012",180.18838505399242,0.0038106056296981533
2489,"-69.49815852075,-22.335214880425","-69.4981686491,-22.3351957754","-69.498168683,-22.3352053122","-69.4981483924,-22.3352339855","-69.4981483585,-22.3352244486",180.1883850377794,0.003810605316819076
2490,"-69.49815865625001,-22.3352530278","-69.4981687846,-22.3352339228","-69.4981688185,-22.3352434596","-69.4981485279,-22.3352721328","-69.498148494,-22.335262596",180.18838597397107,0.0038106003522712837
2491,"-69.498158791725,-22.3352911752","-69.4981689201,-22.3352720702","-69.498168954,-22.335281607","-69.4981486633,-22.3353102802","-69.4981486295,-22.3353007434",180.18810807838912,0.003810602856462588
2492,"-69.4981589272,-22.335329322575","-69.4981690556,-22.3353102175","-69.4981690894,-22.3353197544","-69.4981487988,-22.3353484276","-69.498148765,-22.3353388908",180.18782919825009,0.0038106043788844078
2493,"-69.498159062675,-22.335367469974997","-69.4981691911,-22.3353483649","-69.4981692249,-22.3353579018","-69.4981489343,-22.335386575","-69.4981489004,-22.3353770382",180.18810699073833,0.0038106068829007675
2494,"-69.49815919817499,-22.335405617350002","-69.4981693266,-22.3353865123","-69.4981693604,-22.3353960492","-69.4981490698,-22.3354247224","-69.4981490359,-22.3354151855",180.18810591630682,0.003810601918590298
2495,"-69.498159333675,-22.33544376475","-69.4981694621,-22.3354246597","-69.4981694959,-22.3354341966","-69.4981492053,-22.3354628698","-69.4981491714,-22.3354533329",180.18810590016923,0.0038106016055415833
2496,"-69.49815946915001,-22.335481912124997","-69.4981695975,-22.3354628071","-69.4981696314,-22.3354723439","-69.4981493408,-22.3355010172","-69.4981493069,-22.3354914803",180.18838467715608,0.0038106031281334154
2497,"-69.49815960465,-22.3355200595","-69.498169733,-22.3355009545","-69.4981697669,-22.3355104913","-69.4981494763,-22.3355391645","-69.4981494424,-22.3355296277",180.18838561328243,0.003810598163910355
2498,"-69.498117815175,-22.335129172975","-69.4981698685,-22.3355391019","-69.4981699024,-22.3355486387","-69.4980657618,-22.3347192441","-69.498065728,-22.3347097072",180.18810731129545,0.09284440070107819
2499,"-69.498076025625,-22.334738286424997","-69.498086154,-22.3347191814","-69.4980861878,-22.3347287182","-69.4980658973,-22.3347573915","-69.4980658634,-22.3347478546",180.18810780120202,0.0038106064065280684
2500,"-69.4980761611,-22.3347764338","-69.4980862894,-22.3347573288","-69.4980863233,-22.3347668656","-69.4980660328,-22.3347955388","-69.4980659989,-22.334786002",180.1883865823563,0.003810598625966424
2501,"-69.49807629655001,-22.3348145812","-69.4980864249,-22.3347954762","-69.4980864588,-22.334805013","-69.4980661682,-22.3348336862","-69.4980661343,-22.3348241494",180.18838656626963,0.0038106039456243922
