name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
1312,"-70.7874860078,-33.10160256245","-70.7875056923,-33.1020000017","-70.787482426,-33.1020003354","-70.7874663234,-33.1012051232","-70.7874895895,-33.1012047895",180.97183234019818,0.002167526299337927
1313,"-70.787434804975,-33.101603296949996","-70.7874544893,-33.1020007362","-70.7874312229,-33.1020010699","-70.7874151208,-33.1012058577","-70.7874383869,-33.101205524",180.9718051934142,0.0021675309380264924
1314,"-70.78738360215,-33.101604031425","-70.7874032862,-33.1020014707","-70.7873800199,-33.1020018044","-70.7873639182,-33.1012065922","-70.7873871843,-33.1012062584",180.97177807781688,0.0021675263583055106
1315,"-70.7873323993,-33.101604765875","-70.7873520831,-33.1020022051","-70.7873288168,-33.1020025389","-70.7873127156,-33.1012073266","-70.7873359817,-33.1012069929",180.97174791718112,0.0021675263401972084
1316,"-70.78728119645001,-33.101605500299996","-70.78730088,-33.1020029396","-70.7872776137,-33.1020032733","-70.787261513,-33.101208061","-70.7872847791,-33.1012077273",180.971717607685,0.002167526226903312
1317,"-70.7872299936,-33.1016062347","-70.787249677,-33.102003674","-70.7872264106,-33.1020040077","-70.7872103103,-33.1012087954","-70.7872335765,-33.1012084617",180.97169347591887,0.002167535522434309
1318,"-70.78717879075,-33.101606969049996","-70.7871984739,-33.1020044084","-70.7871752075,-33.1020047421","-70.7871591077,-33.1012095297","-70.7871823739,-33.101209196",180.97166319358547,0.002167535503666585
1319,"-70.7871275879,-33.1016077034","-70.7871472708,-33.1020051427","-70.7871240045,-33.1020054764","-70.7871079051,-33.1012102641","-70.7871311712,-33.1012099304",180.9716391888735,0.0021675261725776734
1320,"-70.78707638505,-33.10160843775","-70.7870960677,-33.1020058771","-70.7870728014,-33.1020062108","-70.7870567025,-33.1012109984","-70.7870799686,-33.1012106647",180.97160890616604,0.002167526154478554
1321,"-70.787025182175,-33.10160917205","-70.7870448646,-33.1020066114","-70.7870215983,-33.1020069451","-70.7870054998,-33.1012117327","-70.787028766,-33.101211399",180.9715817597915,0.002167530793213872
1322,"-70.7869739793,-33.101609906350006","-70.7869936615,-33.1020073457","-70.7869703952,-33.1020076794","-70.7869542972,-33.101212467","-70.7869775633,-33.1012121333",180.97155461665986,0.002167526118269255
1323,"-70.78692277645001,-33.101610640625","-70.7869424584,-33.10200808","-70.7869191921,-33.1020084137","-70.7869030946,-33.1012132012","-70.7869263607,-33.1012128676",180.97152430716886,0.002167526004339078
1324,"-70.7868715736,-33.101611374875","-70.7868912553,-33.1020088143","-70.786867989,-33.1020091479","-70.786851892,-33.1012139355","-70.7868751581,-33.1012136018",180.9714941473105,0.002167525986897381
1325,"-70.78682037075,-33.101612109125","-70.7868400523,-33.1020095485","-70.7868167859,-33.1020098822","-70.7868006893,-33.1012146697","-70.7868239555,-33.1012143361",180.97147001478606,0.002167535281770142
1326,"-70.786769167875,-33.10161284335","-70.7867888492,-33.1020102828","-70.7867655828,-33.1020106164","-70.7867494867,-33.1012154039","-70.7867727528,-33.1012150703",180.97144272125647,0.0021675305116630643
1327,"-70.78671796500001,-33.101613577500004","-70.7867376461,-33.102011017","-70.7867143797,-33.1020113506","-70.786698284,-33.101216138","-70.7867215502,-33.1012158044",180.97141545398108,0.002167535150402214
1328,"-70.786666762125,-33.101614311700004","-70.786686443,-33.1020117512","-70.7866631766,-33.1020120848","-70.7866470814,-33.1012168722","-70.7866703475,-33.1012165386",180.97138830930913,0.002167530475459844
1329,"-70.78661555927499,-33.1016150458","-70.7866352399,-33.1020124853","-70.7866119735,-33.1020128189","-70.7865958788,-33.1012176063","-70.7866191449,-33.1012172727",180.97135814947663,0.002167530457360082
1330,"-70.78656435639999,-33.10161577995","-70.7865840368,-33.1020132195","-70.7865607704,-33.102013553","-70.7865446761,-33.1012183404","-70.7865679423,-33.1012180069",180.97133082782204,0.002167534905834908
1331,"-70.78651315350001,-33.101616514075","-70.7865328336,-33.1020139536","-70.7865095673,-33.1020142872","-70.7864934735,-33.1012190745","-70.7865167396,-33.101218741",180.97130069726254,0.0021675256698935053
1332,"-70.786461950625,-33.101617248125","-70.7864816305,-33.1020146877","-70.7864583642,-33.1020150212","-70.7864422708,-33.1012198086","-70.786465537,-33.101219475",180.97127355128222,0.002167530308634919
1333,"-70.78641074775001,-33.101617982200004","-70.7864304274,-33.1020154218","-70.7864071611,-33.1020157553","-70.7863910682,-33.1012205426","-70.7864143343,-33.1012202091",180.97124625816818,0.00216752553855999
1334,"-70.786359544875,-33.10161871625","-70.7863792243,-33.1020161558","-70.786355958,-33.1020164894","-70.7863398655,-33.1012212767","-70.7863631317,-33.1012209431",180.97121928899182,0.0021675303675663966
1335,"-70.78630834200001,-33.1016194503","-70.7863280212,-33.1020168899","-70.7863047549,-33.1020172234","-70.7862886629,-33.1012220107","-70.786311929,-33.1012216772",180.97119196828706,0.0021675255016944794
1336,"-70.7862571391,-33.101620184275","-70.7862768181,-33.1020176239","-70.7862535517,-33.1020179574","-70.7862374602,-33.1012227447","-70.7862607264,-33.1012224111",180.9711618327876,0.002167534893046851
1337,"-70.786205936225,-33.10162091825","-70.786225615,-33.1020183579","-70.7862023486,-33.1020186914","-70.7861862576,-33.1012234786","-70.7862095237,-33.1012231451",180.97113454044634,0.00216753012296098
1338,"-70.786154733325,-33.101621652199995","-70.7861744119,-33.1020190918","-70.7861511455,-33.1020194253","-70.7861350549,-33.1012242126","-70.786158321,-33.1012238791",180.97111053243623,0.002167530104871671
1339,"-70.786103530425,-33.10162238615","-70.7861232087,-33.1020198258","-70.7860999424,-33.1020201593","-70.7860838522,-33.1012249465","-70.7861071184,-33.101224613",180.97108025057113,0.0021675300868109803
1340,"-70.78605232755001,-33.10162312005","-70.7860720056,-33.1020205597","-70.7860487393,-33.1020208932","-70.7860326496,-33.1012256804","-70.7860559157,-33.1012253469",180.97105310593435,0.0021675254118760983
1341,"-70.78600112465,-33.10162385395","-70.7860208025,-33.1020212936","-70.7859975361,-33.1020216271","-70.7859814469,-33.1012264143","-70.7860047131,-33.1012260808",180.97102294401458,0.0021675347074326954
1342,"-70.78594992175,-33.101624587825","-70.7859695994,-33.1020220275","-70.785946333,-33.102022361","-70.7859302442,-33.1012271481","-70.7859535104,-33.1012268147",180.9709986651381,0.002167534594231478
1343,"-70.78589871885,-33.1016253217","-70.7859183962,-33.1020227614","-70.7858951299,-33.1020230949","-70.7858790416,-33.101227882","-70.7859023077,-33.1012275485",180.97096853463253,0.002167525357599696
1344,"-70.78584751595,-33.1016260555","-70.7858671931,-33.1020234952","-70.7858439267,-33.1020238287","-70.7858278389,-33.1012286158","-70.7858511051,-33.1012282823",180.9709383719175,0.0021675346524764835
1345,"-70.78579631305,-33.101626789325","-70.78581599,-33.1020242291","-70.7857927236,-33.1020245625","-70.7857766362,-33.1012293496","-70.7857999024,-33.1012290161",180.97091409305065,0.0021675345399382196
1346,"-70.78574511015,-33.1016275231","-70.7857647868,-33.1020249629","-70.7857415205,-33.1020252963","-70.7857254336,-33.1012300833","-70.7857486997,-33.1012297499",180.97088378612457,0.0021675251124461496
1347,"-70.785693907225,-33.1016282569","-70.7857135837,-33.1020256967","-70.7856903173,-33.1020260301","-70.7856742309,-33.1012308171","-70.785697497,-33.1012304837",180.97085664018,0.0021675297518203816
1348,"-70.78564270435,-33.1016289906","-70.7856623806,-33.1020264304","-70.7856391142,-33.1020267638","-70.7856230282,-33.1012315508","-70.7856462944,-33.1012312174",180.9708294938026,0.0021675343899020946
1349,"-70.785591501425,-33.101629724375","-70.7856111774,-33.1020271642","-70.7855879111,-33.1020274976","-70.7855718255,-33.1012322845","-70.7855950917,-33.1012319512",180.97080220108762,0.002167529620595644
1350,"-70.7855402985,-33.101630458075","-70.7855599743,-33.1020278979","-70.7855367079,-33.1020282313","-70.7855206228,-33.1012330182","-70.785543889,-33.1012326849",180.97077505512945,0.0021675342593036624
1351,"-70.7854890956,-33.10163119175","-70.7855087711,-33.1020286316","-70.7854855048,-33.102028965","-70.7854694202,-33.1012337519","-70.7854926863,-33.1012334185",180.9707449238705,0.0021675250226548624
1352,"-70.78543789267499,-33.1016319254","-70.785457568,-33.1020293653","-70.7854343016,-33.1020296986","-70.7854182175,-33.1012344855","-70.7854414836,-33.1012341522",180.97071760263415,0.002167529470551718
1353,"-70.785386689775,-33.10163265905","-70.7854063649,-33.1020300989","-70.7853830985,-33.1020304323","-70.7853670148,-33.1012352192","-70.7853902809,-33.1012348858",180.9706936494263,0.0021675296426136373
1354,"-70.78533548685,-33.101633392675005","-70.7853551617,-33.1020308326","-70.7853318953,-33.1020311659","-70.7853158121,-33.1012359528","-70.7853390783,-33.1012356194",180.9706603236945,0.0021675341862937457
1355,"-70.78528428395,-33.101634126274995","-70.7853039586,-33.1020315662","-70.7852806922,-33.1020318995","-70.7852646094,-33.1012366864","-70.7852878756,-33.101236353",180.97063619368794,0.0021675341682062597
1356,"-70.785233081,-33.10163485985","-70.7852527554,-33.1020322998","-70.785229489,-33.1020326331","-70.7852134067,-33.1012374199","-70.7852366729,-33.1012370866",180.97060588466815,0.002167534055040935
1357,"-70.78518187807501,-33.10163559345","-70.7852015522,-33.1020330334","-70.7851782859,-33.1020333667","-70.785162204,-33.1012381535","-70.7851854702,-33.1012378202",180.97057874042028,0.0021675293801553825
1358,"-70.78513067514999,-33.10163632695","-70.7851503491,-33.1020337669","-70.7851270827,-33.1020341002","-70.7851110013,-33.101238887","-70.7851342675,-33.1012385537",180.97055159446688,0.0021675340188684255
1359,"-70.78507947222501,-33.10163706045","-70.7850991459,-33.1020345004","-70.7850758796,-33.1020348337","-70.7850597986,-33.1012396205","-70.7850830648,-33.1012392872",180.97052445098598,0.002167529344647174
1360,"-70.7850282693,-33.10163779395","-70.7850479428,-33.1020352339","-70.7850246764,-33.1020355672","-70.7850085959,-33.101240354","-70.7850318621,-33.1012400207",180.9704973050251,0.002167533983360139
1361,"-70.78497706635,-33.101638527424996","-70.7849967396,-33.1020359674","-70.7849734732,-33.1020363007","-70.7849573932,-33.1012410874","-70.7849806594,-33.1012407542",180.97046699563535,0.0021675338702257874
1362,"-70.784925863425,-33.1016392609","-70.7849455364,-33.1020367009","-70.7849222701,-33.1020370342","-70.7849061905,-33.1012418209","-70.7849294567,-33.1012414876",180.97043987941169,0.0021675292903934537
1363,"-70.78487466050001,-33.101639994325005","-70.7848943333,-33.1020374344","-70.7848710669,-33.1020377676","-70.7848549878,-33.1012425543","-70.784878254,-33.101242221",180.9704125838713,0.002167533834058161
1364,"-70.78482345755,-33.101640727725","-70.7848431301,-33.1020381678","-70.7848198637,-33.102038501","-70.7848037851,-33.1012432877","-70.7848270513,-33.1012429544",180.97038242445097,0.0021675338159756015
1365,"-70.78477225462501,-33.101641461125","-70.7847919269,-33.1020389012","-70.7847686606,-33.1020392344","-70.7847525824,-33.1012440211","-70.7847758486,-33.1012436878",180.97035528023085,0.002167529141101631
1366,"-70.78472105169999,-33.1016421945","-70.7847407238,-33.1020396346","-70.7847174574,-33.1020399678","-70.7847013797,-33.1012447544","-70.7847246459,-33.1012444212",180.970327985472,0.0021675336841061425
1367,"-70.784669848725,-33.101642927825","-70.7846895206,-33.1020403679","-70.7846662542,-33.1020407012","-70.784650177,-33.1012454877","-70.7846734431,-33.1012451545",180.9703008684802,0.0021675291042284484
1368,"-70.784618645775,-33.101643661175004","-70.7846383174,-33.1020411013","-70.784615051,-33.1020414345","-70.7845989743,-33.1012462211","-70.7846222404,-33.1012458878",180.97027070867088,0.0021675290861475245
1369,"-70.78456744285,-33.101644394450005","-70.7845871143,-33.1020418346","-70.7845638479,-33.1020421678","-70.7845477715,-33.1012469543","-70.7845710377,-33.1012466211",180.970249443756,0.0021675336298578683
1370,"-70.7845162399,-33.101645127750004","-70.7845359111,-33.1020425679","-70.7845126447,-33.1020429011","-70.7844965688,-33.1012476876","-70.784519835,-33.1012473544",180.97021928395947,0.002167533611777772
1371,"-70.78446503695,-33.10164586105","-70.7844847079,-33.1020433012","-70.7844614415,-33.1020436344","-70.7844453661,-33.1012484209","-70.7844686323,-33.1012480877",180.9701891237697,0.0021675335943594333
1372,"-70.784413834,-33.10164659425","-70.7844335047,-33.1020440344","-70.7844102383,-33.1020443676","-70.7843941634,-33.1012491541","-70.7844174296,-33.1012488209",180.97015896397207,0.0021675335762885543
1373,"-70.784362631025,-33.101647327500004","-70.7843823015,-33.1020447677","-70.7843590351,-33.1020451009","-70.7843429607,-33.1012498873","-70.7843662268,-33.1012495541",180.97013169783145,0.002167528901362948
1374,"-70.784311428075,-33.10164806069999","-70.7843310983,-33.1020455009","-70.784307832,-33.1020458341","-70.7842917579,-33.1012506205","-70.7843150241,-33.1012502873",180.9701075689972,0.0021675288833274903
1375,"-70.78426022515,-33.101648793849996","-70.7842798952,-33.1020462341","-70.7842566288,-33.1020465672","-70.7842405552,-33.1012513536","-70.7842638214,-33.1012510205",180.97008024583997,0.0021675333320059775
1376,"-70.7842090222,-33.10164952705","-70.784228692,-33.1020469673","-70.7842054256,-33.1020473004","-70.7841893525,-33.1012520868","-70.7842126187,-33.1012517537",180.97005008645058,0.0021675333132800847
1377,"-70.7841578192,-33.101650260175","-70.7841774888,-33.1020477004","-70.7841542224,-33.1020480336","-70.7841381497,-33.1012528199","-70.7841614159,-33.1012524868",180.9700259837164,0.002167533390212283
1378,"-70.78410661625,-33.1016509933","-70.7841262856,-33.1020484336","-70.7841030192,-33.1020487667","-70.784086947,-33.101253553","-70.7841102132,-33.1012532199",180.96999567439732,0.0021675332764599965
1379,"-70.793441772975,-33.102316937225","-70.7934614846,-33.1027143746","-70.7934382181,-33.1027147094","-70.7934220615,-33.1019194999","-70.7934453277,-33.101919165",180.97508912517094,0.002167524848965803
1380,"-70.79339056984999,-33.102317674175","-70.7934102812,-33.1027151115","-70.7933870148,-33.1027154464","-70.7933708586,-33.1019202368","-70.7933941248,-33.101919902",180.97506198178226,0.002167520173377885
1381,"-70.793339366775,-33.1023184111","-70.7933590779,-33.1027158485","-70.7933358115,-33.1027161833","-70.7933196557,-33.1019209737","-70.793342922,-33.1019206389",180.975034686419,0.002167524716499034
1382,"-70.793288163675,-33.10231914800001","-70.7933078746,-33.1027165854","-70.7932846081,-33.1027169202","-70.7932684529,-33.1019217106","-70.7932917191,-33.1019213758",180.9750045267058,0.0021675246989494566
1383,"-70.793236960575,-33.1023198849","-70.7932566713,-33.1027173223","-70.7932334048,-33.1027176571","-70.79321725,-33.1019224475","-70.7932405162,-33.1019221127",180.97498039677666,0.002167524680118504
1384,"-70.793185757475,-33.102320621725","-70.7932054679,-33.1027180591","-70.7931822015,-33.102718394","-70.7931660471,-33.1019231843","-70.7931893134,-33.1019228495",180.97495026364604,0.002167524757500239
1385,"-70.7931345544,-33.102321358599994","-70.7931542646,-33.102718796","-70.7931309982,-33.1027191308","-70.7931148443,-33.1019239212","-70.7931381105,-33.1019235864",180.97492309290882,0.0021675199870269815
1386,"-70.793083351275,-33.1023220954","-70.7931030613,-33.1027195328","-70.7930797948,-33.1027198676","-70.7930636414,-33.101924658","-70.7930869076,-33.1019243232",180.97489594703063,0.002167524626277588
1387,"-70.793032148175,-33.102322832175","-70.7930518579,-33.1027202696","-70.7930285915,-33.1027206044","-70.7930124385,-33.1019253947","-70.7930357048,-33.10192506",180.97486563785048,0.00216752451201387
1388,"-70.7929809451,-33.102323568950005","-70.7930006546,-33.1027210064","-70.7929773882,-33.1027213412","-70.7929612357,-33.1019261315","-70.7929845019,-33.1019257967",180.974838521431,0.002167519931866373
1389,"-70.792929741975,-33.102324305725","-70.7929494513,-33.1027217432","-70.7929261848,-33.102722078","-70.7929100328,-33.1019268682","-70.792933299,-33.1019265335",180.97481122610802,0.002167524476307619
1390,"-70.79287853885,-33.102325042475","-70.7928982479,-33.10272248","-70.7928749815,-33.1027228147","-70.7928588299,-33.101927605","-70.7928820961,-33.1019272702",180.9747840823363,0.0021675198007249314
1391,"-70.79282733575,-33.102325779175004","-70.7928470446,-33.1027232167","-70.7928237781,-33.1027235514","-70.792807627,-33.1019283417","-70.7928308933,-33.1019280069",180.97475391936854,0.0021675290961071588
1392,"-70.79277613264999,-33.102326515849995","-70.7927958413,-33.1027239534","-70.7927725748,-33.1027242881","-70.7927564241,-33.1019290783","-70.7927796904,-33.1019287436",180.97472964075212,0.002167528982472254
1393,"-70.792724929525,-33.10232725255","-70.7927446379,-33.1027246901","-70.7927213715,-33.1027250248","-70.7927052212,-33.101929815","-70.7927284875,-33.1019294803",180.97470249736278,0.0021675243082140204
1394,"-70.79267372642501,-33.102327989174995","-70.7926934346,-33.1027254267","-70.7926701681,-33.1027257615","-70.7926540184,-33.1019305516","-70.7926772846,-33.1019302169",180.97467236426212,0.002167524384818954
1395,"-70.7926225233,-33.1023287258","-70.7926422312,-33.1027261634","-70.7926189648,-33.1027264981","-70.7926028155,-33.1019312882","-70.7926260817,-33.1019309535",180.9746450710432,0.0021675196150846483
1396,"-70.792571320175,-33.1023294624","-70.7925910279,-33.1027269","-70.7925677614,-33.1027272347","-70.7925516126,-33.1019320248","-70.7925748788,-33.1019316901",180.97461792557806,0.0021675242536784416
1397,"-70.79252011704999,-33.102330199","-70.7925398245,-33.1027276366","-70.7925165581,-33.1027279713","-70.7925004097,-33.1019327614","-70.7925236759,-33.1019324267",180.97459078180896,0.0021675195780993554
1398,"-70.79246891394999,-33.102330935575004","-70.7924886212,-33.1027283732","-70.7924653547,-33.1027287079","-70.7924492068,-33.1019334979","-70.7924724731,-33.1019331633",180.9745604694052,0.0021675287780486127
1399,"-70.79241771080001,-33.102331672125","-70.7924374178,-33.1027291098","-70.7924141513,-33.1027294444","-70.7923980039,-33.1019342345","-70.7924212702,-33.1019338998",180.97453030970817,0.002167528759881166
1400,"-70.7923665077,-33.10233240865","-70.7923862145,-33.1027298463","-70.792362948,-33.102730181","-70.792346801,-33.101934971","-70.7923700673,-33.1019346363",180.97450620753975,0.002167528837170693
1401,"-70.79231530455,-33.10233314515","-70.7923350111,-33.1027305828","-70.7923117446,-33.1027309175","-70.7922955981,-33.1019357075","-70.7923188644,-33.1019353728",180.97447604708998,0.002167528819011309
1402,"-70.792264101425,-33.102333881625","-70.7922838077,-33.1027313193","-70.7922605413,-33.102731654","-70.7922443952,-33.1019364439","-70.7922676615,-33.1019361093",180.97444875389505,0.002167524049323048
1403,"-70.7922128983,-33.102334618075","-70.7922326044,-33.1027320558","-70.7922093379,-33.1027323904","-70.7921931923,-33.1019371804","-70.7922164586,-33.1019368457",180.97442160841666,0.0021675286865898867
1404,"-70.79216169514999,-33.102335354524996","-70.792181401,-33.1027327922","-70.7921581345,-33.1027331269","-70.7921419894,-33.1019379168","-70.7921652557,-33.1019375822",180.97439144833277,0.002167528669086755
1405,"-70.792110492025,-33.10233609095","-70.7921301976,-33.1027335287","-70.7921069312,-33.1027338633","-70.7920907865,-33.1019386532","-70.7921140528,-33.1019383186",180.97436415515787,0.002167523899399384
1406,"-70.79205928887501,-33.10233682735","-70.7920789943,-33.1027342651","-70.7920557278,-33.1027345997","-70.7920395836,-33.1019393896","-70.7920628498,-33.101939055",180.97434002600926,0.0021675238805318304
1407,"-70.792008085725,-33.1023375637","-70.7920277909,-33.1027350015","-70.7920045244,-33.1027353361","-70.7919883807,-33.1019401259","-70.7920116469,-33.1019397913",180.9743097435036,0.0021675238617144214
1408,"-70.79195688259999,-33.102338300075004","-70.7919765875,-33.1027357379","-70.7919533211,-33.1027360724","-70.7919371778,-33.1019408623","-70.791960444,-33.1019405277",180.97428257313095,0.002167519092704735
1409,"-70.79190567947501,-33.102339036400004","-70.7919253842,-33.1027364742","-70.7919021177,-33.1027368088","-70.7918859749,-33.1019415986","-70.7919092411,-33.101941264",180.97425545390115,0.002167523826071659
1410,"-70.79185447629999,-33.1023397727","-70.7918741808,-33.1027372105","-70.7918509143,-33.1027375451","-70.7918347719,-33.1019423349","-70.7918580382,-33.1019420003",180.97422830766595,0.002167528464708024
1411,"-70.79180327315001,-33.102340509","-70.7918229774,-33.1027379468","-70.7917997109,-33.1027382814","-70.791783569,-33.1019430712","-70.7918068353,-33.1019427366",180.97419814837033,0.00216752844655356
1412,"-70.791752070025,-33.102341245275","-70.791771774,-33.1027386831","-70.7917485076,-33.1027390177","-70.7917323661,-33.1019438074","-70.7917556324,-33.1019434729",180.9741708548111,0.002167523675568421
1413,"-70.79170086685,-33.102341981525","-70.7917205706,-33.1027394194","-70.7916973042,-33.1027397539","-70.7916811632,-33.1019445437","-70.7917044294,-33.1019442091",180.97414371146044,0.002167519001940845
1414,"-70.791649663725,-33.102342717775","-70.7916693673,-33.1027401556","-70.7916461008,-33.1027404902","-70.7916299603,-33.1019452799","-70.7916532265,-33.1019449454",180.97411656522664,0.0021675236405362293
1415,"-70.79159846055,-33.102343454","-70.7916181639,-33.1027408919","-70.7915948974,-33.1027412264","-70.7915787573,-33.1019460161","-70.7916020236,-33.1019456816",180.974089270345,0.0021675281831054424
1416,"-70.7915472574,-33.10234419015","-70.7915669605,-33.1027416281","-70.791543694,-33.1027419626","-70.7915275544,-33.1019467522","-70.7915508207,-33.1019464177",180.9740589878901,0.0021675281649546738
1417,"-70.79149605422501,-33.102344926325","-70.7915157571,-33.1027423642","-70.7914924906,-33.1027426988","-70.7914763515,-33.1019474884","-70.7914996177,-33.1019471539",180.9740319939426,0.0021675235854266223
1418,"-70.79144485104999,-33.10234566245","-70.7914645537,-33.1027431004","-70.7914412872,-33.1027434349","-70.7914251485,-33.1019482245","-70.7914484148,-33.10194789",180.97400469869729,0.002167528128653153
1419,"-70.79139364790001,-33.102346398574994","-70.7914133503,-33.1027438365","-70.7913900838,-33.102744171","-70.7913739456,-33.1019489606","-70.7913972119,-33.1019486262",180.97397451161302,0.0021675280157722908
1420,"-70.791342444725,-33.102347134675","-70.7913621469,-33.1027445727","-70.7913388804,-33.1027449071","-70.7913227427,-33.1019496967","-70.7913460089,-33.1019493622",180.97394724511102,0.002167523340163377
1421,"-70.79129124155,-33.102347870775006","-70.7913109435,-33.1027453088","-70.791287677,-33.1027456432","-70.7912715397,-33.1019504328","-70.791294806,-33.1019500983",180.97392009965137,0.0021675279781496705
1422,"-70.79124003839999,-33.102348606825004","-70.7912597401,-33.1027460448","-70.7912364736,-33.1027463793","-70.7912203368,-33.1019511688","-70.7912436031,-33.1019508344",180.973889939975,0.0021675279613249257
1423,"-70.791188835225,-33.1023493429","-70.7912085367,-33.1027467809","-70.7911852702,-33.1027471154","-70.7911691339,-33.1019519049","-70.7911924001,-33.1019515704",180.9738628228967,0.00216752338110926
1424,"-70.79113763205001,-33.1023500789","-70.7911573333,-33.1027475169","-70.7911340668,-33.1027478514","-70.7911179309,-33.1019526409","-70.7911411972,-33.1019523064",180.97383567744012,0.002167528020414633
1425,"-70.79108642887499,-33.102350814874995","-70.7911061299,-33.1027482529","-70.7910828634,-33.1027485874","-70.791066728,-33.1019533768","-70.7910899942,-33.1019530424",180.9738083846832,0.002167523248761178
1426,"-70.7910352257,-33.102351550875","-70.7910549265,-33.1027489889","-70.79103166,-33.1027493234","-70.791015525,-33.1019541128","-70.7910387913,-33.1019537784",180.9737812380836,0.0021675278874119077
1427,"-70.79098402254999,-33.1023522868","-70.7910037231,-33.1027497249","-70.7909804566,-33.1027500593","-70.7909643221,-33.1019548487","-70.7909875884,-33.1019545143",180.9737509294081,0.0021675277751976828
1428,"-70.79093281934999,-33.102353022799996","-70.7909525197,-33.1027504609","-70.7909292532,-33.1027507953","-70.7909131191,-33.1019555847","-70.7909363854,-33.1019552503",180.97372679952306,0.0021675277563888594
1429,"-70.7908816162,-33.1023537587","-70.7909013163,-33.1027511968","-70.7908780498,-33.1027515312","-70.7908619162,-33.1019563206","-70.7908851825,-33.1019559862",180.97369663907935,0.0021675277382510313
1430,"-70.79083041300001,-33.102354494575","-70.7908501129,-33.1027519327","-70.7908268464,-33.1027522671","-70.7908107132,-33.1019570564","-70.7908339795,-33.1019567221",180.9736723609529,0.002167527624743072
1431,"-70.79077920985,-33.10235523045","-70.7907989095,-33.1027526686","-70.790775643,-33.102753003","-70.7907595103,-33.1019577923","-70.7907827766,-33.1019574579",180.97364222795423,0.002167527701294517
1432,"-70.790728006625,-33.102355966299996","-70.790747706,-33.1027534045","-70.7907244396,-33.1027537388","-70.7907083073,-33.1019585281","-70.7907315736,-33.1019581938",180.97361490816556,0.002167522836990887
1433,"-70.790676803425,-33.102356702125","-70.7906965026,-33.1027541403","-70.7906732361,-33.1027544747","-70.7906571044,-33.1019592639","-70.7906803706,-33.1019589296",180.9735847751657,0.0021675229135082845
1434,"-70.79062560025,-33.102357437925","-70.7906452992,-33.1027548761","-70.7906220327,-33.1027552105","-70.7906059014,-33.1019599997","-70.7906291677,-33.1019596654",180.97355762895666,0.002167527552164039
1435,"-70.79057439705,-33.102358173725","-70.7905940958,-33.1027556119","-70.7905708293,-33.1027559463","-70.7905546984,-33.1019607355","-70.7905779647,-33.1019604012",180.97353349907272,0.0021675275346836496
1436,"-70.7905231939,-33.102358909475","-70.7905428924,-33.1027563477","-70.7905196259,-33.102756682","-70.7905034955,-33.1019614713","-70.7905267618,-33.1019611369",180.97350333980015,0.002167527515219185
1437,"-70.79047199064999,-33.102359645250004","-70.7904916889,-33.1027570835","-70.7904684224,-33.1027574178","-70.7904522925,-33.101962207","-70.7904755588,-33.1019618727",180.9734730299873,0.0021675274023754436
1438,"-70.79042078745,-33.10236038095","-70.7904404855,-33.1027578192","-70.790417219,-33.1027581535","-70.7904010895,-33.1019629427","-70.7904243558,-33.1019626084",180.973448901256,0.0021675273842357706
1439,"-70.7903695843,-33.10236111665","-70.7903892821,-33.1027585549","-70.7903660156,-33.1027588892","-70.7903498866,-33.1019636784","-70.7903731529,-33.1019633441",180.97341874082116,0.002167527366096092
1440,"-70.790318381075,-33.102361852325","-70.7903380786,-33.1027592906","-70.7903148122,-33.1027596249","-70.7902986836,-33.101964414","-70.7903219499,-33.1019640798",180.97339144813435,0.002167522596541388
1441,"-70.79026717785,-33.102362588","-70.7902868752,-33.1027600263","-70.7902636087,-33.1027603606","-70.7902474806,-33.1019651497","-70.7902707469,-33.1019648154",180.9733643289947,0.0021675273298247407
1442,"-70.79021597465,-33.102363323649996","-70.7902356718,-33.102760762","-70.7902124053,-33.1027610962","-70.7901962776,-33.1019658853","-70.7902195439,-33.1019655511",180.97334002342114,0.002167527121008555
1443,"-70.79016477145001,-33.102364059275004","-70.7901844683,-33.1027614976","-70.7901612018,-33.1027618319","-70.7901450747,-33.1019666209","-70.790168341,-33.1019662867",180.97330385994636,0.0021675271975512434
1444,"-70.79011356825,-33.102364794875","-70.7901332649,-33.1027622332","-70.7901099984,-33.1027625675","-70.7900938717,-33.1019673565","-70.790117138,-33.1019670223",180.97327973081528,0.002167527180730766
1445,"-70.79006236505,-33.10236553045","-70.7900820615,-33.1027629688","-70.790058795,-33.1027633031","-70.7900426687,-33.1019680921","-70.790065935,-33.1019677578",180.97325562800287,0.0021675272579364012
1446,"-70.7900111618,-33.102366266","-70.790030858,-33.1027637044","-70.7900075915,-33.1027640386","-70.7899914657,-33.1019688276","-70.790014732,-33.1019684934",180.97322529153837,0.002167527048467699
1447,"-70.78995995860001,-33.102367001524996","-70.7899796546,-33.1027644399","-70.7899563881,-33.1027647742","-70.7899402627,-33.1019695631","-70.789963529,-33.1019692289",180.97320118874137,0.002167527126322815
1448,"-70.7899087554,-33.102367737049995","-70.7899284511,-33.1027651755","-70.7899051846,-33.1027655097","-70.7898890598,-33.1019702986","-70.7899123261,-33.1019699644",180.9731648496021,0.002167527011541975
1449,"-70.7898575522,-33.10236847255","-70.7898772477,-33.102765911","-70.7898539812,-33.1027662452","-70.7898378568,-33.1019710341","-70.7898611231,-33.1019706999",180.97314072009902,0.0021675269940689755
