name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
2219,"-70.3024277849,-25.116670617","-70.3024433719,-25.1165084774","-70.302446806,-25.1168324524","-70.3024121979,-25.1168327565","-70.3024087639,-25.1165087815",180.54993453050486,0.0034845346571428315
2220,"-70.302337511,-25.1166724976","-70.3023530981,-25.116510358","-70.3023565319,-25.1168343331","-70.3023219239,-25.1168346371","-70.3023184901,-25.1165106621",180.5498939396494,0.003484529515695693
2221,"-70.3022571338,-25.1166732037","-70.302272721,-25.1165110642","-70.3022761546,-25.11683503920001","-70.3022415466,-25.1168353432","-70.3022381131,-25.1165113682",180.54985352307637,0.003484524406998104
2222,"-70.3049590775,-25.1159399179","-70.304974661,-25.1157777783","-70.3049781017,-25.116101753","-70.3049434939,-25.1161020576","-70.3049400533,-25.1157780829",180.5509937515646,0.0034845258243541
2223,"-70.304092954,-25.1166510532","-70.3041085388,-25.1164889136","-70.3041119772,-25.1168128884","-70.3040773692,-25.1168131928","-70.3040739308,-25.1164892181",180.55063102206338,0.003484530558137007
2224,"-70.3048797183,-25.1159406165","-70.304895302,-25.1157784768","-70.3048987424,-25.1161024516","-70.3048641346,-25.1161027562","-70.3048606943,-25.1157787815",180.55094692047135,0.0034845258584913965
2225,"-70.3040156292,-25.1166517335","-70.3040312141,-25.1164895938","-70.3040346523,-25.1168135686","-70.3040000443,-25.1168138731","-70.3039966061,-25.1164898983",180.55060005698303,0.0034845305934746787
2226,"-70.3048008054,-25.1159416736","-70.3048163892,-25.115779534","-70.3048198294,-25.1161035087","-70.3047852216,-25.1161038133","-70.3047817815,-25.1157798386",180.55091442833498,0.0034845257743053287
2227,"-70.3039354724,-25.1166502637","-70.3039510574,-25.116488124","-70.3039544954,-25.1168120988","-70.3039198874,-25.1168124033","-70.3039164495,-25.1164884285",180.55056041326065,0.00348452560218414
2228,"-70.3047224636,-25.1159423632","-70.3047380475,-25.1157802235","-70.3047414875,-25.1161041982","-70.3047068797,-25.1161045028","-70.3047034398,-25.1157805281",180.55088270092727,0.0034845257539347814
2229,"-70.3038561127,-25.1166509617","-70.3038716978,-25.1164888221","-70.3038751357,-25.1168127969","-70.3038405276,-25.1168131013","-70.3038370899,-25.1164891265",180.55053491145844,0.003484530507434519
2230,"-70.304642087,-25.1159430706","-70.304657671,-25.1157809309","-70.3046611108,-25.1161049057","-70.304626503,-25.1161052103","-70.3046230633,-25.11578123549999",180.55085079974074,0.0034845257344774836
2231,"-70.3037757356,-25.1166516687","-70.3037913208,-25.1164895291","-70.3037947584,-25.1168135039","-70.3037601504,-25.1168138083","-70.3037567129,-25.1164898334",180.55049432758832,0.0034845254001050394
2232,"-70.3045586581,-25.1159438048","-70.3045742423,-25.1157816652","-70.3045776818,-25.1161056399","-70.304543074,-25.1161059445","-70.3045396345,-25.1157819697",180.55081036753984,0.0034845306934548183
2233,"-70.3044813338,-25.1159444853","-70.304496918,-25.1157823456","-70.3045003574,-25.1161063204","-70.3044657496,-25.1161066249","-70.3044623103,-25.1157826502",180.55078657985374,0.0034845256401224434
2234,"-70.304402992,-25.1159451747","-70.3044185763,-25.115783035","-70.3044220155,-25.1161070098","-70.3043874077,-25.1161073143","-70.3043839686,-25.1157833395",180.5507539168256,0.003484525565006655
2235,"-70.3043236328,-25.115945873","-70.3043392173,-25.1157837333","-70.3043426562,-25.1161077081","-70.3043080484,-25.1161080126","-70.3043046095,-25.1157840378",180.5507142497622,0.003484530580470227
2236,"-70.3042432562,-25.1159465802","-70.3042588407,-25.1157844405","-70.3042622795,-25.1161084153","-70.3042276717,-25.1161087198","-70.304224233,-25.115784745",180.5506904588824,0.0034845255256561857
2237,"-70.3055152805,-25.1162788353","-70.3055308633,-25.1161166956","-70.3055343055,-25.1164406702","-70.3054996976,-25.116440975","-70.3054962555,-25.1161170004",180.55123374207318,0.0034845264470289824
2238,"-70.3054359211,-25.1162795342","-70.3054515041,-25.1161173945","-70.305454946,-25.1164413691","-70.3054203381,-25.1164416739","-70.3054168962,-25.1161176993",180.55119407499444,0.0034845314603091254
2239,"-70.3053583878,-25.1162834793","-70.3053739709,-25.1161213396","-70.3053774126,-25.1164453143","-70.3053428047,-25.116445619","-70.3053393631,-25.1161216444",180.5511534746791,0.003484526259858013
2240,"-70.3052790284,-25.1162841782","-70.3052946116,-25.1161220385","-70.3052980531,-25.1164460131","-70.3052634452,-25.1164463178","-70.3052600038,-25.1161223432",180.55112098324628,0.003484526186586949
2241,"-70.3052006865,-25.116284868","-70.3052162698,-25.1161227283","-70.3052197111,-25.1164467029","-70.3051851032,-25.1164470076","-70.3051816619,-25.116123033",180.5510971779044,0.0034845312001283582
2242,"-70.3051213271,-25.1162855667","-70.3051369105,-25.116123427","-70.3051403516,-25.1164474017","-70.3051057437,-25.1164477064","-70.3051023027,-25.1161237317",180.5510573549367,0.0034845261462845088
2243,"-70.3050429851,-25.1162862564","-70.3050585686,-25.1161241167","-70.3050620095,-25.1164480914","-70.3050274016,-25.1164483961","-70.3050239608,-25.1161244214",180.55102562559273,0.003484526127340573
2244,"-70.3049615909,-25.116286973","-70.3049771745,-25.1161248333","-70.3049806151,-25.116448808","-70.3049460072,-25.1164491126","-70.3049425666,-25.1161251379",180.55098426394724,0.0034845310320190523
2245,"-70.3048822315,-25.1162876716","-70.3048978152,-25.1161255319","-70.3049012556,-25.1164495066","-70.3048666477,-25.1164498112","-70.3048632074,-25.1161258365",180.55094460851177,0.00348452597818325
2246,"-70.3048059243,-25.1162883432","-70.3048215081,-25.1161262036","-70.3048249484,-25.1164501783","-70.3047903405,-25.1164504829","-70.3047869003,-25.1161265082",180.55092874291364,0.0034845259590351677
2247,"-70.3047240054,-25.1162906955","-70.3047395893,-25.1161285558","-70.3047430294,-25.1164525305","-70.3047084215,-25.1164528351","-70.3047049815,-25.1161288604",180.5508970061967,0.0034845258926965842
2248,"-70.3046410689,-25.1162919692","-70.3046566529,-25.1161298295","-70.3046600927,-25.1164538042","-70.3046254848,-25.1164541088","-70.3046220451,-25.1161301341",180.5508494115779,0.0034845258556719916
2249,"-70.3045637443,-25.1162926497","-70.3045793284,-25.11613051","-70.3045827681,-25.11645448479999","-70.3045481602,-25.1164547893","-70.3045447206,-25.11613081460001",180.55083261248427,0.0034845257822484947
2250,"-70.3044854023,-25.1162933391","-70.3045009865,-25.1161311995","-70.304504426,-25.1164551742","-70.3044698181,-25.1164554788","-70.3044663787,-25.11613150399999",180.5508008839274,0.0034845257625809615
2251,"-70.3044050255,-25.1162940464","-70.3044206098,-25.1161319068","-70.304424049,-25.11645588149999","-70.3043894411,-25.1164561861","-70.304386002,-25.1161322113",180.55075329199704,0.0034845257431410552
2252,"-70.3043215963,-25.1162947805","-70.3043371808,-25.1161326409","-70.3043406198,-25.1164566156","-70.3043060119,-25.1164569202","-70.304302573,-25.1161329454",180.55072156036232,0.0034845257222122137
2253,"-70.3042442718,-25.1162954609","-70.3042598563,-25.1161333212","-70.3042632951,-25.116457296","-70.3042286872,-25.1164576005","-70.3042252485,-25.1161336257",180.55068889956488,0.0034845256487848176
2254,"-70.3041659298,-25.1162961501","-70.3041815144,-25.11613401050001","-70.304184953,-25.1164579853","-70.3041503451,-25.1164582898","-70.3041469066,-25.116134315",180.55065717219085,0.003484525629131167
2255,"-70.3040865703,-25.1162968483","-70.3041021551,-25.1161347087","-70.3041055935,-25.1164586835","-70.3040709855,-25.1164589879","-70.3040675473,-25.1161350131",180.55061581068287,0.0034845305343955187
2256,"-70.3040061935,-25.1162975554","-70.3040217783,-25.1161354158","-70.3040252165,-25.1164593906","-70.3039906086,-25.116459695","-70.3039871705,-25.1161357202",180.5505920178046,0.0034845254803308368
2257,"-70.3052828963,-25.1166385863","-70.3052984795,-25.1164764466","-70.3053019211,-25.1168004213","-70.3052673131,-25.116800726","-70.3052638716,-25.1164767514",180.55113602490087,0.003484526203879395
2258,"-70.3052035367,-25.1166392851","-70.30521912,-25.1164771454","-70.3052225613,-25.1168011201","-70.3051879533,-25.1168014248","-70.3051845121,-25.1164774501",180.55108750348543,0.0034845261306036724
2259,"-70.3051241771,-25.1166399838","-70.3051397605,-25.1164778441","-70.3051432016,-25.1168018188","-70.3051085936,-25.1168021235","-70.3051051525,-25.1164781488",180.5510636971713,0.0034845311445936907
2260,"-70.3050448174,-25.1166406825","-70.3050604009,-25.1164785428","-70.3050638419,-25.1168025175","-70.3050292339,-25.1168028222","-70.305025793,-25.11647884750001",180.55103990553565,0.003484526090775178
2261,"-70.3049664752,-25.1166413722","-70.3049820588,-25.1164792325","-70.3049854996,-25.1168032072","-70.3049508916,-25.1168035119","-70.3049474509,-25.1164795372",180.55100817710968,0.0034845260703906247
2262,"-70.3048871156,-25.1166420708","-70.3049026993,-25.1164799312","-70.3049061399,-25.1168039058","-70.3048715319,-25.1168042105","-70.3048680914,-25.1164802358",180.5509756837588,0.003484525997140756
2263,"-70.3048087734,-25.1166427604","-70.3048243572,-25.1164806208","-70.3048277976,-25.1168045955","-70.3047931896,-25.1168049001","-70.3047897493,-25.1164809254",180.55094302193578,0.003484525923432117
2264,"-70.3047308835,-25.1166454397","-70.3047464674,-25.1164833","-70.3047499075,-25.1168072747","-70.3047152995,-25.1168075794","-70.3047118595,-25.1164836047",180.55089711793215,0.003484525954438867
2265,"-70.3046515238,-25.1166461382","-70.3046671079,-25.1164839985","-70.3046705478,-25.1168079732","-70.3046359398,-25.1168082778","-70.3046325,-25.1164843031",180.55086369194464,0.0034845258278562337
2266,"-70.3045752165,-25.1166468098","-70.3045908006,-25.1164846701","-70.3045942404,-25.1168086448","-70.3045596323,-25.1168089494","-70.3045561927,-25.1164849747",180.55083988785822,0.003484530841174634
2267,"-70.3044917871,-25.116647544","-70.3045073714,-25.1164854043","-70.3045108109,-25.1168093791","-70.3044762029,-25.1168096836","-70.3044727634,-25.1164857089",180.55080722587743,0.0034845307669390427
2268,"-70.3044124275,-25.1166482423","-70.3044280118,-25.1164861027","-70.3044314511,-25.1168100774","-70.3043968431,-25.116810382","-70.3043934039,-25.1164864072",180.5507675725446,0.003484525713840226
2269,"-70.3043351027,-25.1166489227","-70.3043506871,-25.1164867831","-70.3043541262,-25.1168107579","-70.3043195182,-25.1168110624","-70.3043160792,-25.1164870876",180.55073491281394,0.0034845256389789726
2270,"-70.3042567605,-25.11664961210001","-70.304272345,-25.1164874724","-70.3042757839,-25.1168114472","-70.3042411759,-25.1168117517","-70.3042377371,-25.1164877769",180.55070318364392,0.003484525620046113
2271,"-70.3041763834,-25.1166503192","-70.304191968,-25.1164881796","-70.3041954067,-25.1168121544","-70.3041607987,-25.1168124589","-70.3041573601,-25.1164884841",180.5506714542242,0.003484525599883781
2272,"-70.3042760988,-25.1205226615","-70.3042916836,-25.1203605219","-70.3042951231,-25.1206844965","-70.304260514,-25.120684801","-70.3042570746,-25.1203608264",180.5507814086111,0.003484525941778176
2273,"-70.3034129139,-25.1212293787","-70.3034284998,-25.1210672392","-70.3034319372,-25.1213912139","-70.3033973279,-25.1213915182","-70.3033938906,-25.1210675436",180.55044251181675,0.003484525764137154
2274,"-70.3041967367,-25.1205233598","-70.3042123215,-25.1203612202","-70.3042157609,-25.1206851948","-70.3041811518,-25.1206854994","-70.3041777125,-25.1203615248",180.55076723499474,0.003484526029933427
2275,"-70.3033345687,-25.1212300677","-70.3033501547,-25.1210679282","-70.3033535919,-25.1213919028","-70.3033189826,-25.1213922072","-70.3033155455,-25.1210682325",180.55041078676757,0.0034845257444948213
2276,"-70.3041173745,-25.1205240581","-70.3041329595,-25.1203619185","-70.3041363986,-25.1206858932","-70.3041017895,-25.1206861977","-70.3040983505,-25.120362223",180.5507177816096,0.003484525901958274
2277,"-70.3032531711,-25.1212307834","-70.3032687573,-25.1210686439","-70.3032721942,-25.1213926186","-70.3032375849,-25.1213929229","-70.303234148,-25.1210689482",180.5503701858335,0.0034845307038069056
2278,"-70.3040380123,-25.12052475639999","-70.3040535974,-25.1203626168","-70.3040570363,-25.1206865914","-70.3040224272,-25.1206868959","-70.3040189884,-25.1203629213",180.55068622172365,0.0034845258820495016
2279,"-70.3031738084,-25.1212314812","-70.3031893947,-25.1210693417","-70.3031928315,-25.1213933164","-70.3031582221,-25.1213936207","-70.3031547855,-25.121069646",180.55033845874954,0.003484530683896949
2280,"-70.3039596676,-25.1205254456","-70.3039752528,-25.1203633061","-70.3039786915,-25.1206872807","-70.3039440824,-25.1206875852","-70.3039406438,-25.1203636105",180.55065356291996,0.003484525809096246
2281,"-70.3030974982,-25.1212321522","-70.3031130846,-25.1210700127","-70.3031165211,-25.1213939874","-70.3030819118,-25.1213942917","-70.3030784753,-25.1210703169",180.55030579829534,0.0034845306100831663
2282,"-70.3038803055,-25.1205261438","-70.3038958908,-25.1203640042","-70.3038993293,-25.1206879789","-70.3038647201,-25.1206882833","-70.3038612817,-25.1203643087",180.55062181907346,0.003484535856671929
2283,"-70.3038019608,-25.120526833","-70.3038175462,-25.1203646934","-70.3038209844,-25.1206886681","-70.3037863753,-25.1206889725","-70.3037829371,-25.1203649979",180.55058216806327,0.0034845308025725956
2284,"-70.30372367,-25.120524803","-70.3037392555,-25.12036266340001","-70.3037426936,-25.1206866381","-70.3037080844,-25.1206869425","-70.3037046465,-25.1203629678",180.55054951927218,0.0034845308071342136
2285,"-70.3036443078,-25.120525501","-70.3036598934,-25.1203633615","-70.3036633313,-25.1206873362","-70.3036287222,-25.1206876406","-70.3036252844,-25.1203636659",180.550525731356,0.0034845257527868503
2286,"-70.303567998,-25.1205261722","-70.3035835837,-25.1203640326","-70.3035870214,-25.1206880073","-70.3035524123,-25.1206883117","-70.3035489747,-25.120364337",180.5504940001708,0.003484525734367511
2287,"-70.303484566,-25.1205269059","-70.3035001518,-25.1203647664","-70.3035035892,-25.1206887411","-70.3034689801,-25.1206890455","-70.3034655428,-25.1203650708",180.550446411627,0.003484525712727878
2288,"-70.3034052038,-25.1205276038","-70.3034207897,-25.1203654643","-70.303424227,-25.120689439","-70.3033896178,-25.1206897434","-70.3033861807,-25.1203657687",180.5504226050714,0.0034845307265641817
2289,"-70.3033278765,-25.1205282838","-70.3033434626,-25.1203661443","-70.3033468996,-25.120690119","-70.3033122905,-25.1206904233","-70.3033088535,-25.1203664486",180.55038918332536,0.0034845305991966567
2290,"-70.3032435658,-25.1205295689","-70.3032591519,-25.12036742940001","-70.3032625888,-25.1206914041","-70.3032279796,-25.1206917084","-70.3032245429,-25.1203677337",180.55035745135345,0.00348453056253623
2291,"-70.3031631861,-25.1205302756","-70.3031787724,-25.1203681361","-70.303182209,-25.1206921109","-70.3031475999,-25.1206924151","-70.3031441634,-25.1203684404",180.55031686785054,0.0034845254546780943
2292,"-70.3030869375,-25.1205325772","-70.3031025239,-25.1203704377","-70.3031059603,-25.1206944124","-70.3030713511,-25.1206947167","-70.3030679148,-25.120370742",180.55028605138062,0.003484535510514504
2293,"-70.3030096102,-25.120533257","-70.3030251967,-25.1203711175","-70.3030286329,-25.1206950923","-70.3029940238,-25.1206953965","-70.3029905876,-25.12037142180001",180.55026132809718,0.0034845304041387698
2294,"-70.3029240821,-25.1205323777","-70.3029396686,-25.1203702382","-70.3029431046,-25.1206942129","-70.3029084955,-25.1206945172","-70.3029050596,-25.1203705424",180.55022168395976,0.003484525395460846
2295,"-70.3028447199,-25.1205330753","-70.3028603065,-25.1203709358","-70.3028637423,-25.1206949106","-70.3028291332,-25.1206952148","-70.3028256975,-25.12037124",180.55018902524137,0.003484525320874346
2296,"-70.3027643402,-25.1205337818","-70.302779927,-25.1203716423","-70.3027833625,-25.1206956171","-70.3027487534,-25.1206959213","-70.3027453179,-25.1203719465",180.55014935563418,0.0034845303344769214
2297,"-70.304044432,-25.1208743674","-70.3040600171,-25.1207122279","-70.3040634561,-25.1210362025","-70.3040288469,-25.121036507","-70.304025408,-25.1207125324",180.55070052389829,0.0034845259811871797
2298,"-70.3039650696,-25.1208750656","-70.3039806548,-25.1207129261","-70.3039840936,-25.1210369007","-70.3039494844,-25.1210372052","-70.3039460457,-25.1207132306",180.5506687947713,0.0034845259612814343
2299,"-70.3038857072,-25.1208757638","-70.3039012925,-25.1207136243","-70.3039047311,-25.1210375989","-70.3038701219,-25.1210379034","-70.3038666834,-25.1207139287",180.55063613611244,0.0034845258873606984
2300,"-70.3038063448,-25.120876462","-70.3038219303,-25.1207143224","-70.3038253686,-25.1210382971","-70.3037907594,-25.1210386015","-70.3037873211,-25.1207146269",180.55059646951955,0.003484530901184552
2301,"-70.3037279999,-25.1208771511","-70.3037435854,-25.1207150116","-70.3037470236,-25.1210389862","-70.3037124144,-25.1210392906","-70.3037089763,-25.120715316",180.55057191546777,0.003484525793787936
2302,"-70.3036486375,-25.1208778492","-70.3036642231,-25.1207157096","-70.3036676611,-25.1210396843","-70.3036330519,-25.1210399887","-70.303629614,-25.120716014",180.55054001895516,0.003484525773886465
2303,"-70.3035702926,-25.1208785382","-70.3035858783,-25.1207163987","-70.303589316,-25.1210403734","-70.3035547068,-25.1210406778","-70.3035512692,-25.1207167031",180.55049242873716,0.0034845257542382643
2304,"-70.3034888952,-25.1208792541","-70.3035044811,-25.1207171146","-70.3035079186,-25.1210410892","-70.3034733094,-25.1210413936","-70.3034698719,-25.1207174189",180.5504678620935,0.00348453071356229
2305,"-70.3034095328,-25.120879952","-70.3034251187,-25.1207178125","-70.3034285561,-25.1210417872","-70.3033939468,-25.1210420915","-70.3033905096,-25.1207181168",180.5504352014267,0.0034845306396530545
2306,"-70.3033332228,-25.1208806231","-70.3033488088,-25.1207184835","-70.3033522459,-25.1210424582","-70.3033176367,-25.1210427626","-70.3033141997,-25.1207187879",180.55039724512778,0.0034845256947927663
2307,"-70.3032497905,-25.1208813567","-70.3032653767,-25.1207192172","-70.3032688135,-25.1210431919","-70.3032342043,-25.1210434962","-70.3032307675,-25.1207195215",180.5503558828835,0.003484530599612428
2308,"-70.3031704281,-25.1208820545","-70.3031860143,-25.120719915","-70.303189451,-25.1210438897","-70.3031548418,-25.121044194","-70.3031514052,-25.1207202193",180.55033209302204,0.0034845255459859704
2309,"-70.3030931395,-25.1208864042","-70.3031087259,-25.1207242647","-70.3031121624,-25.1210482394","-70.3030775531,-25.1210485437","-70.3030741167,-25.120724569",180.55030033205134,0.003484535489412164
2310,"-70.3030147946,-25.120887093","-70.303030381,-25.12072495350001","-70.3030338173,-25.1210489282","-70.3029992081,-25.1210492325","-70.3029957719,-25.1207252577",180.55026768999556,0.003484525348338702
2311,"-70.3029344147,-25.1208877996","-70.3029500012,-25.1207256601","-70.3029534373,-25.1210496348","-70.3029188281,-25.1210499391","-70.3029153921,-25.1207259643",180.55023596185697,0.0034845253281991888
2312,"-70.3028509823,-25.120888533","-70.302866569,-25.1207263935","-70.3028700049,-25.1210503683","-70.3028353956,-25.1210506725","-70.3028319599,-25.1207266977",180.55019536275694,0.0034845302870255574
2313,"-70.3027736548,-25.1208892127","-70.3027892416,-25.1207270732","-70.3027926773,-25.121051048","-70.302758068,-25.1210513522","-70.3027546325,-25.1207273774",180.5501636346142,0.0034845302676434226
2314,"-70.3026953099,-25.1208899013","-70.3027108968,-25.1207277618","-70.3027143322,-25.1210517366","-70.302679723,-25.1210520408","-70.3026762876,-25.120728066",180.5501319074475,0.0034845302480247036
2315,"-70.3026159474,-25.1208905988","-70.3026315344,-25.1207284593","-70.3026349696,-25.1210524341","-70.3026003604,-25.1210527383","-70.3025969253,-25.1207287635",180.5500922545184,0.003484525195120395
2316,"-70.3025355675,-25.1208913052","-70.3025511546,-25.1207291657","-70.3025545896,-25.1210531405","-70.3025199804,-25.1210534447","-70.3025165455,-25.1207294699",180.55006052625876,0.003484525174263588
2317,"-70.303812307,-25.1212272252","-70.3038278925,-25.1210650857","-70.3038313309,-25.1213890603","-70.3037967216,-25.1213893648","-70.3037932833,-25.1210653901",180.55060284212374,0.0034845259335522616
2318,"-70.3037329444,-25.1212279233","-70.30374853,-25.1210657838","-70.3037519682,-25.1213897584","-70.3037173589,-25.1213900629","-70.3037139207,-25.1210660882",180.5505790398082,0.003484530946651405
2319,"-70.3036535818,-25.1212286214","-70.3036691674,-25.1210664819","-70.3036726054,-25.1213904565","-70.3036379961,-25.1213907609","-70.3036345582,-25.1210667863",180.55053862168774,0.0034845258397270193
2320,"-70.3035742192,-25.1212293194","-70.3035898049,-25.1210671799","-70.3035932427,-25.1213911546","-70.3035586334,-25.121391459","-70.3035551957,-25.1210674843",180.5505067262862,0.0034845258198252303
2321,"-70.3034922765,-25.1212286808","-70.3035078623,-25.1210665413","-70.3035112999,-25.1213905159","-70.3034766906,-25.1213908203","-70.3034732531,-25.1210668456",180.5504742399732,0.003484525784039916
2322,"-70.305327457,-25.1212112761","-70.3053430404,-25.1210491365","-70.3053464828,-25.121373111","-70.3053118735,-25.1213734158","-70.3053084312,-25.1210494413",180.5512435982085,0.003484526766627856
2323,"-70.306203365,-25.1205063013","-70.3062189472,-25.1203441617","-70.3062223918,-25.120668136","-70.3061877827,-25.120668441","-70.3061843382,-25.1203444667",180.55159945455264,0.003484526949640217
2324,"-70.3052491119,-25.1212119661","-70.3052646954,-25.1210498265","-70.3052681376,-25.1213738009","-70.3052335283,-25.1213741057","-70.3052300862,-25.1210501313",180.55121203870453,0.003484526746957042
2325,"-70.3061240029,-25.1205070007","-70.3061395852,-25.120344861","-70.3061430296,-25.1206688354","-70.3061084205,-25.1206691404","-70.3061049762,-25.120345166",180.5515675544786,0.0034845269289847736
2326,"-70.3051677144,-25.1212126829","-70.305183298,-25.1210505433","-70.30518674,-25.1213745177","-70.3051521307,-25.1213748225","-70.3051486888,-25.1210508481",180.55118030943422,0.003484526726518725
2327,"-70.3060446408,-25.1205077","-70.3060602232,-25.1203455604","-70.3060636674,-25.1206695347","-70.3060290583,-25.1206698397","-70.3060256142,-25.1203458653",180.55153506423352,0.003484526855656293
2328,"-70.3050883518,-25.1212133817","-70.3051039355,-25.1210512421","-70.3051073773,-25.1213752166","-70.305072768,-25.1213755213","-70.3050693263,-25.1210515469",180.55114765169725,0.003484526652524029
2329,"-70.3059652787,-25.1205083993","-70.3059808612,-25.1203462597","-70.3059843052,-25.120670234","-70.3059496961,-25.120670539","-70.3059462522,-25.1203465646",180.55150333690426,0.003484526835002272
2330,"-70.3050059114,-25.1212132467","-70.3050214952,-25.1210511071","-70.3050249368,-25.1213750816","-70.3049903275,-25.1213753863","-70.304986886,-25.1210514118",180.5511149957444,0.003484526602305117
2331,"-70.3058869341,-25.1205090896","-70.3059025167,-25.1203469499","-70.3059059605,-25.1206709243","-70.3058713514,-25.1206712293","-70.3058679077,-25.1203472549",180.55147236945774,0.003484526869425299
2332,"-70.305807572,-25.1205097888","-70.3058231547,-25.1203476491","-70.3058265983,-25.1206716235","-70.3057919892,-25.1206719284","-70.3057885457,-25.120347954",180.55143894962612,0.0034845267412820925
2333,"-70.3057250356,-25.1205094285","-70.3057406184,-25.1203472888","-70.3057440618,-25.1206712632","-70.3057094527,-25.1206715681","-70.3057060094,-25.1203475937",180.5514072249985,0.0034845267515570197
2334,"-70.3056436385,-25.1205101455","-70.3056592215,-25.1203480059","-70.3056626646,-25.1206719803","-70.3056280555,-25.1206722851","-70.3056246125,-25.1203483107",180.55135793887698,0.0034845266236561675
2335,"-70.3055642764,-25.1205108446","-70.3055798595,-25.1203487049","-70.3055833024,-25.1206726794","-70.3055486933,-25.1206729842","-70.3055452505,-25.1203490098",180.55132697355123,0.0034845266570952206
2336,"-70.3054826094,-25.1205131951","-70.3054981926,-25.1203510555","-70.3055016353,-25.1206750299","-70.3054670262,-25.1206753347","-70.3054635836,-25.1203513603",180.55129447494446,0.003484526535989524
2337,"-70.3053991775,-25.1205139299","-70.3054147608,-25.1203517903","-70.3054182033,-25.1206757647","-70.3053835942,-25.1206760696","-70.3053801518,-25.1203520951",180.55126350837924,0.0034845265698398957
2338,"-70.305320401,-25.1205135362","-70.3053359844,-25.1203513966","-70.3053394267,-25.1206753711","-70.3053048176,-25.1206756759","-70.3053013754,-25.1203517014",180.5512308544197,0.003484526526262529
2339,"-70.3052430738,-25.1205142172","-70.3052586573,-25.1203520776","-70.3052620994,-25.1206760521","-70.3052274903,-25.1206763568","-70.3052240483,-25.1203523824",180.55119836214197,0.0034845264527793305
2340,"-70.3051647291,-25.1205149071","-70.3051803127,-25.1203527675","-70.3051837546,-25.120676742","-70.3051491455,-25.1206770467","-70.3051457037,-25.1203530723",180.55116663384325,0.003484526433106724
2341,"-70.3050843495,-25.1205156149","-70.3050999332,-25.1203534753","-70.3051033749,-25.1206774498","-70.3050687658,-25.1206777545","-70.3050653242,-25.12035378",180.5511339749409,0.003484526358859379
2342,"-70.3050009176,-25.1205163495","-70.3050165014,-25.1203542099","-70.3050199428,-25.1206781844","-70.3049853337,-25.1206784891","-70.3049818924,-25.1203545146",180.55108638333724,0.003484526338629514
2343,"-70.3049194159,-25.1205176108","-70.3049349998,-25.1203554712","-70.3049384411,-25.1206794457","-70.304903832,-25.1206797504","-70.3049003908,-25.1203557759",180.55107051566836,0.0034845263026668533
2344,"-70.3048410712,-25.1205183005","-70.3048566553,-25.1203561609","-70.3048600963,-25.1206801354","-70.3048254872,-25.1206804401","-70.3048220463,-25.1203564656",180.55102292421338,0.003484526282286544
2345,"-70.3047617091,-25.1205189992","-70.3047772932,-25.1203568596","-70.304780734,-25.1206808341","-70.3047461249,-25.1206811388","-70.3047426842,-25.1203571642",180.5509902654008,0.0034845262090298017
2346,"-70.3046813295,-25.1205197067","-70.3046969137,-25.1203575671","-70.3047003543,-25.12068154170001","-70.3046657452,-25.1206818463","-70.3046623047,-25.1203578718",180.55095853488137,0.0034845261881347963
2347,"-70.3059684165,-25.120855426","-70.305983999,-25.1206932864","-70.3059874431,-25.1210172607","-70.3059528339,-25.1210175657","-70.3059493899,-25.1206935913",180.5515176462365,0.0034845270085531164
2348,"-70.3058890542,-25.1208561253","-70.3059046368,-25.1206939856","-70.3059080807,-25.12101796","-70.3058734715,-25.1210182649","-70.3058700277,-25.1206942906",180.55148592,0.003484526987184899
2349,"-70.3058096918,-25.1208568245","-70.3058252746,-25.1206946848","-70.3058287182,-25.1210186592","-70.3057941091,-25.1210189641","-70.3057906655,-25.1206949898",180.55144626801496,0.003484521934245222
2350,"-70.3057303295,-25.1208575237","-70.3057459124,-25.120695384","-70.3057493558,-25.1210193584","-70.3057147466,-25.1210196633","-70.3057113033,-25.1206956889",180.55140566885257,0.0034845268939242137
2351,"-70.3056519847,-25.1208582138","-70.3056675676,-25.1206960742","-70.3056710108,-25.1210200486","-70.3056364017,-25.1210203535","-70.3056329585,-25.1206963791",180.5513818789878,0.0034845218405278097
2352,"-70.3055662601,-25.1208596939","-70.3055818432,-25.1206975543","-70.3055852862,-25.1210215287","-70.305550677,-25.1210218336","-70.3055472341,-25.1206978591",180.55134127543525,0.0034845267779607426
2353,"-70.3054879153,-25.120860384","-70.3055034984,-25.1206982444","-70.3055069412,-25.1210222188","-70.3054723321,-25.1210225236","-70.3054688894,-25.1206985492",180.55130879879698,0.0034845166367470735
2354,"-70.3054039225,-25.1208603988","-70.3054195058,-25.1206982592","-70.3054229484,-25.1210222336","-70.3053883392,-25.1210225384","-70.3053848967,-25.120698564",180.55127705890635,0.003484526703774202
2355,"-70.3053245602,-25.1208610978","-70.3053401436,-25.1206989581","-70.3053435859,-25.1210229326","-70.3053089768,-25.1210232374","-70.3053055345,-25.1206992629",180.55123723938763,0.003484521650843593
2356,"-70.3052482502,-25.1208617698","-70.3052638337,-25.1206996302","-70.3052672759,-25.1210236046","-70.3052326667,-25.1210239094","-70.3052292246,-25.120699935",180.55121360264081,0.003484526664685044
