name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
4101,"-69.53364035325001,-22.3313112883","-69.5336615403,-22.3313025719","-69.5336615403,-22.3313200047","-69.5336191662,-22.3313200047","-69.5336191662,-22.3313025719",180.0,0.004358411498758909
4102,"-69.53364035325001,-22.33132872115","-69.5336615403,-22.3313200047","-69.5336615403,-22.3313374376","-69.5336191662,-22.3313374376","-69.5336191662,-22.3313200047",180.0,0.004358410954041542
4103,"-69.53364035325001,-22.331346154","-69.5336615403,-22.3313374376","-69.5336615403,-22.3313548704","-69.5336191662,-22.3313548704","-69.5336191662,-22.3313374376",180.0,0.004358410409323771
4104,"-69.53364035325001,-22.331363586849996","-69.5336615403,-22.3313548704","-69.5336615403,-22.3313723033","-69.5336191662,-22.3313723033","-69.5336191662,-22.3313548704",180.0,0.004358409864605597
4105,"-69.5336403663,-22.33071637395","-69.5336615534,-22.3307076575","-69.5336615534,-22.3307250904","-69.5336191792,-22.3307250904","-69.5336191792,-22.3307076575",180.0,0.004358440371891502
4106,"-69.5336403663,-22.330733806799998","-69.5336615534,-22.3307250904","-69.5336615534,-22.3307425232","-69.5336191792,-22.3307425232","-69.5336191792,-22.3307250904",180.0,0.004358439827186618
4107,"-69.5336403663,-22.33075123965","-69.5336615534,-22.3307425232","-69.5336615534,-22.3307599561","-69.5336191792,-22.3307599561","-69.5336191792,-22.3307425232",180.0,0.00435843928248133
4108,"-69.5336403663,-22.3307686725","-69.5336615534,-22.3307599561","-69.5336615534,-22.3307773889","-69.5336191792,-22.3307773889","-69.5336191792,-22.3307599561",180.0,0.00435843873777564
4109,"-69.5336403663,-22.33078610535","-69.5336615534,-22.3307773889","-69.5336615534,-22.3307948218","-69.5336191792,-22.3307948218","-69.5336191792,-22.3307773889",180.0,0.004358438193069547
4110,"-69.5336403663,-22.3308035382","-69.5336615534,-22.3307948218","-69.5336615534,-22.3308122546","-69.5336191792,-22.3308122546","-69.5336191792,-22.3307948218",180.0,0.00435843764836305
4111,"-69.5336403663,-22.330820971050002","-69.5336615534,-22.3308122546","-69.5336615534,-22.3308296875","-69.5336191792,-22.3308296875","-69.5336191792,-22.3308122546",180.0,0.0043584371036561485
4112,"-69.5336403663,-22.33083840395","-69.5336615534,-22.3308296875","-69.5336615534,-22.3308471204","-69.5336191792,-22.3308471204","-69.5336191792,-22.3308296875",180.0,0.004358436558947282
4113,"-69.5336403663,-22.330855836799998","-69.5336615534,-22.3308471204","-69.5336615534,-22.3308645532","-69.5336191792,-22.3308645532","-69.5336191792,-22.3308471204",180.0,0.004358436014239574
4114,"-69.5336403663,-22.33087326965","-69.5336615534,-22.3308645532","-69.5336615534,-22.3308819861","-69.5336191792,-22.3308819861","-69.5336191792,-22.3308645532",180.0,0.004358435469531463
4115,"-69.5336403663,-22.3308907025","-69.5336615534,-22.3308819861","-69.5336615534,-22.3308994189","-69.5336191792,-22.3308994189","-69.5336191792,-22.3308819861",180.0,0.004358434924822949
4116,"-69.5336403663,-22.33090813535","-69.5336615534,-22.3308994189","-69.5336615534,-22.3309168518","-69.5336191792,-22.3309168518","-69.5336191792,-22.3308994189",180.0,0.00435843438011403
4117,"-69.5336403663,-22.330925568250002","-69.5336615534,-22.3309168518","-69.5336615534,-22.3309342847","-69.5336191792,-22.3309342847","-69.5336191792,-22.3309168518",180.0,0.004358433835403146
4118,"-69.5336403663,-22.330943001099996","-69.5336615534,-22.3309342847","-69.5336615534,-22.3309517175","-69.5336191792,-22.3309517175","-69.5336191792,-22.3309342847",180.0,0.004358433290693421
4119,"-69.5336403663,-22.33096043395","-69.5336615534,-22.3309517175","-69.5336615534,-22.3309691504","-69.5336191792,-22.3309691504","-69.5336191792,-22.3309517175",180.0,0.004358432745983291
4120,"-69.5336403663,-22.330977866799998","-69.5336615534,-22.3309691504","-69.5336615534,-22.3309865832","-69.5336191792,-22.3309865832","-69.5336191792,-22.3309691504",180.0,0.0043584322012727595
4121,"-69.5336403663,-22.33099529965","-69.5336615534,-22.3309865832","-69.5336615534,-22.3310040161","-69.5336191792,-22.3310040161","-69.5336191792,-22.3309865832",180.0,0.004358431656561823
4122,"-69.5336403663,-22.3310127325","-69.5336615534,-22.3310040161","-69.5336615534,-22.3310214489","-69.5336191792,-22.3310214489","-69.5336191792,-22.3310040161",180.0,0.004358431111850485
4123,"-69.5336403663,-22.33103016535","-69.5336615534,-22.3310214489","-69.5336615534,-22.3310388818","-69.5336191792,-22.3310388818","-69.5336191792,-22.3310214489",180.0,0.004358430567138742
4124,"-69.53486619125,-22.33205586185","-69.5348873783,-22.3320471454","-69.5348873783,-22.3320645783","-69.5348450042,-22.3320645783","-69.5348450042,-22.3320471454",180.0,0.004358388233004354
4125,"-69.53486619125,-22.332073294699995","-69.5348873783,-22.3320645783","-69.5348873783,-22.3320820111","-69.5348450042,-22.3320820111","-69.5348450042,-22.3320645783",180.0,0.004358387688269754
4126,"-69.53486619125,-22.33209072755","-69.5348873783,-22.3320820111","-69.5348873783,-22.332099444","-69.5348450042,-22.332099444","-69.5348450042,-22.3320820111",180.0,0.00435838714353475
4127,"-69.53486619125,-22.332108160399997","-69.5348873783,-22.332099444","-69.5348873783,-22.3321168768","-69.5348450042,-22.3321168768","-69.5348450042,-22.332099444",180.0,0.004358386598799343
4128,"-69.53486619125,-22.332125593249998","-69.5348873783,-22.3321168768","-69.5348873783,-22.3321343097","-69.5348450042,-22.3321343097","-69.5348450042,-22.3321168768",180.0,0.004358386054063533
4129,"-69.53486619125,-22.3321430261","-69.5348873783,-22.3321343097","-69.5348873783,-22.3321517425","-69.5348450042,-22.3321517425","-69.5348450042,-22.3321343097",180.0,0.004358385509327319
4130,"-69.53486619125,-22.33216045895","-69.5348873783,-22.3321517425","-69.5348873783,-22.3321691754","-69.5348450042,-22.3321691754","-69.5348450042,-22.3321517425",180.0,0.004358384964590701
4131,"-69.53486619125,-22.33217789185","-69.5348873783,-22.3321691754","-69.5348873783,-22.3321866083","-69.5348450042,-22.3321866083","-69.5348450042,-22.3321691754",180.0,0.004358384419852118
4132,"-69.53486619125,-22.332195324699995","-69.5348873783,-22.3321866083","-69.5348873783,-22.3322040411","-69.5348450042,-22.3322040411","-69.5348450042,-22.3321866083",180.0,0.004358383875114693
4133,"-69.53486619125,-22.33221275755","-69.5348873783,-22.3322040411","-69.5348873783,-22.332221474","-69.5348450042,-22.332221474","-69.5348450042,-22.3322040411",180.0,0.004358383330376865
4134,"-69.53486619125,-22.332230190399997","-69.5348873783,-22.332221474","-69.5348873783,-22.3322389068","-69.5348450042,-22.3322389068","-69.5348450042,-22.332221474",180.0,0.004358382785638633
4135,"-69.53486619125,-22.332247623249998","-69.5348873783,-22.3322389068","-69.5348873783,-22.3322563397","-69.5348450042,-22.3322563397","-69.5348450042,-22.3322389068",180.0,0.004358382240899999
4136,"-69.53486619125,-22.33226505615","-69.5348873783,-22.3322563397","-69.5348873783,-22.3322737726","-69.5348450042,-22.3322737726","-69.5348450042,-22.3322563397",180.0,0.004358381696159397
4137,"-69.53486619125,-22.332282489","-69.5348873783,-22.3322737726","-69.5348873783,-22.3322912054","-69.5348450042,-22.3322912054","-69.5348450042,-22.3322737726",180.0,0.004358381151419956
4138,"-69.53486619125,-22.33229992185","-69.5348873783,-22.3322912054","-69.5348873783,-22.3323086383","-69.5348450042,-22.3323086383","-69.5348450042,-22.3322912054",180.0,0.00435838060668011
4139,"-69.53486619125,-22.332317354699995","-69.5348873783,-22.3323086383","-69.5348873783,-22.3323260711","-69.5348450042,-22.3323260711","-69.5348450042,-22.3323086383",180.0,0.0043583800619398615
4140,"-69.53486619125,-22.33233478755","-69.5348873783,-22.3323260711","-69.5348873783,-22.332343504","-69.5348450042,-22.332343504","-69.5348450042,-22.3323260711",180.0,0.00435837951719921
4141,"-69.53486619125,-22.332352220399997","-69.5348873783,-22.332343504","-69.5348873783,-22.3323609368","-69.5348450042,-22.3323609368","-69.5348450042,-22.332343504",180.0,0.0043583789724581535
4142,"-69.53486619125,-22.332369653249998","-69.5348873783,-22.3323609368","-69.5348873783,-22.3323783697","-69.5348450042,-22.3323783697","-69.5348450042,-22.3323609368",180.0,0.004358378427716695
4143,"-69.53486646585,-22.33172004705","-69.5348876529,-22.3317113306","-69.5348876529,-22.3317287635","-69.5348452788,-22.3317287635","-69.5348452788,-22.3317113306",180.0,0.004358398724868113
4144,"-69.53486646585,-22.3317374799","-69.5348876529,-22.3317287635","-69.5348876529,-22.3317461963","-69.5348452788,-22.3317461963","-69.5348452788,-22.3317287635",180.0,0.004358398180141285
4145,"-69.53486646585,-22.33175491275","-69.5348876529,-22.3317461963","-69.5348876529,-22.3317636292","-69.5348452788,-22.3317636292","-69.5348452788,-22.3317461963",180.0,0.004358397635414055
4146,"-69.53486646585,-22.3317723456","-69.5348876529,-22.3317636292","-69.5348876529,-22.331781062","-69.5348452788,-22.331781062","-69.5348452788,-22.3317636292",180.0,0.004358397090686419
4147,"-69.53486646585,-22.331789778450002","-69.5348876529,-22.331781062","-69.5348876529,-22.3317984949","-69.5348452788,-22.3317984949","-69.5348452788,-22.331781062",180.0,0.004358396545958381
4148,"-69.53486646585,-22.3318072113","-69.5348876529,-22.3317984949","-69.5348876529,-22.3318159277","-69.5348452788,-22.3318159277","-69.5348452788,-22.3317984949",180.0,0.00435839600122994
4149,"-69.53486646585,-22.331824644150004","-69.5348876529,-22.3318159277","-69.5348876529,-22.3318333606","-69.5348452788,-22.3318333606","-69.5348452788,-22.3318159277",180.0,0.004358395456501095
4150,"-69.53486646585,-22.33184207705","-69.5348876529,-22.3318333606","-69.5348876529,-22.3318507935","-69.5348452788,-22.3318507935","-69.5348452788,-22.3318333606",180.0,0.004358394911770284
4151,"-69.53486646585,-22.3318595099","-69.5348876529,-22.3318507935","-69.5348876529,-22.3318682263","-69.5348452788,-22.3318682263","-69.5348452788,-22.3318507935",180.0,0.004358394367040631
4152,"-69.53486646585,-22.33187694275","-69.5348876529,-22.3318682263","-69.5348876529,-22.3318856592","-69.5348452788,-22.3318856592","-69.5348452788,-22.3318682263",180.0,0.004358393822310576
4153,"-69.53486646585,-22.3318943756","-69.5348876529,-22.3318856592","-69.5348876529,-22.331903092","-69.5348452788,-22.331903092","-69.5348452788,-22.3318856592",180.0,0.004358393277580117
4154,"-69.53486646585,-22.331911808450002","-69.5348876529,-22.331903092","-69.5348876529,-22.3319205249","-69.5348452788,-22.3319205249","-69.5348452788,-22.331903092",180.0,0.004358392732849254
4155,"-69.53486646585,-22.33192924135","-69.5348876529,-22.3319205249","-69.5348876529,-22.3319379578","-69.5348452788,-22.3319379578","-69.5348452788,-22.3319205249",180.0,0.004358392188116426
4156,"-69.53486646585,-22.331946674199997","-69.5348876529,-22.3319379578","-69.5348876529,-22.3319553906","-69.5348452788,-22.3319553906","-69.5348452788,-22.3319379578",180.0,0.004358391643384757
4157,"-69.53486646585,-22.33196410705","-69.5348876529,-22.3319553906","-69.5348876529,-22.3319728235","-69.5348452788,-22.3319728235","-69.5348452788,-22.3319553906",180.0,0.004358391098652685
4158,"-69.53486646585,-22.3319815399","-69.5348876529,-22.3319728235","-69.5348876529,-22.3319902563","-69.5348452788,-22.3319902563","-69.5348452788,-22.3319728235",180.0,0.004358390553920208
4159,"-69.53486646585,-22.33199897275","-69.5348876529,-22.3319902563","-69.5348876529,-22.3320076892","-69.5348452788,-22.3320076892","-69.5348452788,-22.3319902563",180.0,0.004358390009187328
4160,"-69.53486646585,-22.3320164056","-69.5348876529,-22.3320076892","-69.5348876529,-22.332025122","-69.5348452788,-22.332025122","-69.5348452788,-22.3320076892",180.0,0.0043583894644540445
4161,"-69.53486646585,-22.332033838450002","-69.5348876529,-22.332025122","-69.5348876529,-22.3320425549","-69.5348452788,-22.3320425549","-69.5348452788,-22.332025122",180.0,0.0043583889197203575
4162,"-69.53486647895001,-22.33138662555","-69.534887666,-22.3313779091","-69.534887666,-22.331395342","-69.5348452919,-22.331395342","-69.5348452919,-22.3313779091",180.0,0.004358409144722767
4163,"-69.53486647895001,-22.331404058400004","-69.534887666,-22.331395342","-69.534887666,-22.3314127748","-69.5348452919,-22.3314127748","-69.5348452919,-22.331395342",180.0,0.0043584086000036555
4164,"-69.53486647895001,-22.331421491249998","-69.534887666,-22.3314127748","-69.534887666,-22.3314302077","-69.5348452919,-22.3314302077","-69.5348452919,-22.3314127748",180.0,0.004358408055284141
4165,"-69.53486647895001,-22.3314389241","-69.534887666,-22.3314302077","-69.534887666,-22.3314476405","-69.5348452919,-22.3314476405","-69.5348452919,-22.3314302077",180.0,0.0043584075105642245
4166,"-69.53486647895001,-22.33145635695","-69.534887666,-22.3314476405","-69.534887666,-22.3314650734","-69.5348452919,-22.3314650734","-69.5348452919,-22.3314476405",180.0,0.004358406965843903
4167,"-69.53486647895001,-22.3314737898","-69.534887666,-22.3314650734","-69.534887666,-22.3314825062","-69.5348452919,-22.3314825062","-69.5348452919,-22.3314650734",180.0,0.0043584064211231776
4168,"-69.53486647895001,-22.33149122265","-69.534887666,-22.3314825062","-69.534887666,-22.3314999391","-69.5348452919,-22.3314999391","-69.5348452919,-22.3314825062",180.0,0.004358405876402049
4169,"-69.53486647895001,-22.33150865555","-69.534887666,-22.3314999391","-69.534887666,-22.331517372","-69.5348452919,-22.331517372","-69.5348452919,-22.3314999391",180.0,0.004358405331678954
4170,"-69.53486647895001,-22.331526088400004","-69.534887666,-22.331517372","-69.534887666,-22.3315348048","-69.5348452919,-22.3315348048","-69.5348452919,-22.331517372",180.0,0.004358404786957019
4171,"-69.53486647895001,-22.331543521249998","-69.534887666,-22.3315348048","-69.534887666,-22.3315522377","-69.5348452919,-22.3315522377","-69.5348452919,-22.3315348048",180.0,0.004358404242234681
4172,"-69.53486647895001,-22.3315609541","-69.534887666,-22.3315522377","-69.534887666,-22.3315696705","-69.5348452919,-22.3315696705","-69.5348452919,-22.3315522377",180.0,0.004358403697511939
4173,"-69.53486647895001,-22.33157838695","-69.534887666,-22.3315696705","-69.534887666,-22.3315871034","-69.5348452919,-22.3315871034","-69.5348452919,-22.3315696705",180.0,0.004358403152788792
4174,"-69.53486647895001,-22.331595819849998","-69.534887666,-22.3315871034","-69.534887666,-22.3316045363","-69.5348452919,-22.3316045363","-69.5348452919,-22.3315871034",180.0,0.004358402608063682
4175,"-69.53486647895001,-22.331613252700002","-69.534887666,-22.3316045363","-69.534887666,-22.3316219691","-69.5348452919,-22.3316219691","-69.5348452919,-22.3316045363",180.0,0.004358402063339728
4176,"-69.53486647895001,-22.33163068555","-69.534887666,-22.3316219691","-69.534887666,-22.331639402","-69.5348452919,-22.331639402","-69.5348452919,-22.3316219691",180.0,0.0043584015186153725
4177,"-69.53486647895001,-22.331648118400004","-69.534887666,-22.331639402","-69.534887666,-22.3316568348","-69.5348452919,-22.3316568348","-69.5348452919,-22.331639402",180.0,0.004358400973890612
4178,"-69.53486647895001,-22.331665551249998","-69.534887666,-22.3316568348","-69.534887666,-22.3316742677","-69.5348452919,-22.3316742677","-69.5348452919,-22.3316568348",180.0,0.00435840042916545
4179,"-69.53486647895001,-22.3316829841","-69.534887666,-22.3316742677","-69.534887666,-22.3316917005","-69.5348452919,-22.3316917005","-69.5348452919,-22.3316742677",180.0,0.004358399884439883
4180,"-69.53486647895001,-22.33170041695","-69.534887666,-22.3316917005","-69.534887666,-22.3317091334","-69.5348452919,-22.3317091334","-69.5348452919,-22.3316917005",180.0,0.004358399339713912
4181,"-69.53486646585,-22.331051928850002","-69.5348876529,-22.3310432124","-69.5348876529,-22.3310606453","-69.5348452788,-22.3310606453","-69.5348452788,-22.3310432124",180.0,0.0043584196013517155
4182,"-69.53486646585,-22.3310693617","-69.5348876529,-22.3310606453","-69.5348876529,-22.3310780781","-69.5348452788,-22.3310780781","-69.5348452788,-22.3310606453",180.0,0.004358419056640351
4183,"-69.53486646585,-22.331086794550004","-69.5348876529,-22.3310780781","-69.5348876529,-22.331095511","-69.5348452788,-22.331095511","-69.5348452788,-22.3310780781",180.0,0.004358418511928584
4184,"-69.53486646585,-22.3311042274","-69.5348876529,-22.331095511","-69.5348876529,-22.3311129438","-69.5348452788,-22.3311129438","-69.5348452788,-22.331095511",180.0,0.004358417967216412
4185,"-69.53486646585,-22.33112166025","-69.5348876529,-22.3311129438","-69.5348876529,-22.3311303767","-69.5348452788,-22.3311303767","-69.5348452788,-22.3311129438",180.0,0.004358417422503837
4186,"-69.53486646585,-22.3311390931","-69.5348876529,-22.3311303767","-69.5348876529,-22.3311478095","-69.5348452788,-22.3311478095","-69.5348452788,-22.3311303767",180.0,0.004358416877790859
4187,"-69.53486646585,-22.33115652595","-69.5348876529,-22.3311478095","-69.5348876529,-22.3311652424","-69.5348452788,-22.3311652424","-69.5348452788,-22.3311478095",180.0,0.0043584163330774766
4188,"-69.53486646585,-22.331173958850002","-69.5348876529,-22.3311652424","-69.5348876529,-22.3311826753","-69.5348452788,-22.3311826753","-69.5348452788,-22.3311652424",180.0,0.004358415788362129
4189,"-69.53486646585,-22.3311913917","-69.5348876529,-22.3311826753","-69.5348876529,-22.3312001081","-69.5348452788,-22.3312001081","-69.5348452788,-22.3311826753",180.0,0.004358415243647941
4190,"-69.53486646585,-22.331208824550004","-69.5348876529,-22.3312001081","-69.5348876529,-22.331217541","-69.5348452788,-22.331217541","-69.5348452788,-22.3312001081",180.0,0.004358414698933348
4191,"-69.53486646585,-22.3312262574","-69.5348876529,-22.331217541","-69.5348876529,-22.3312349738","-69.5348452788,-22.3312349738","-69.5348452788,-22.331217541",180.0,0.004358414154218353
4192,"-69.53486646585,-22.33124369025","-69.5348876529,-22.3312349738","-69.5348876529,-22.3312524067","-69.5348452788,-22.3312524067","-69.5348452788,-22.3312349738",180.0,0.0043584136095029535
4193,"-69.53486646585,-22.33126112315","-69.5348876529,-22.3312524067","-69.5348876529,-22.3312698396","-69.5348452788,-22.3312698396","-69.5348452788,-22.3312524067",180.0,0.004358413064785589
4194,"-69.53486646585,-22.331278556","-69.5348876529,-22.3312698396","-69.5348876529,-22.3312872724","-69.5348452788,-22.3312872724","-69.5348452788,-22.3312698396",180.0,0.004358412520069382
4195,"-69.53486646585,-22.331295988850002","-69.5348876529,-22.3312872724","-69.5348876529,-22.3313047053","-69.5348452788,-22.3313047053","-69.5348452788,-22.3312872724",180.0,0.004358411975352773
4196,"-69.53486646585,-22.3313134217","-69.5348876529,-22.3313047053","-69.5348876529,-22.3313221381","-69.5348452788,-22.3313221381","-69.5348452788,-22.3313047053",180.0,0.00435841143063576
4197,"-69.53486646585,-22.331330854550004","-69.5348876529,-22.3313221381","-69.5348876529,-22.331339571","-69.5348452788,-22.331339571","-69.5348452788,-22.3313221381",180.0,0.004358410885918344
4198,"-69.53486646585,-22.3313482874","-69.5348876529,-22.331339571","-69.5348876529,-22.3313570038","-69.5348452788,-22.3313570038","-69.5348452788,-22.331339571",180.0,0.004358410341200524
4199,"-69.53486646585,-22.331365720249998","-69.5348876529,-22.3313570038","-69.5348876529,-22.3313744367","-69.5348452788,-22.3313744367","-69.5348452788,-22.3313570038",180.0,0.004358409796482301
4200,"-69.53486647895001,-22.33071850735","-69.534887666,-22.3307097909","-69.534887666,-22.3307272238","-69.5348452919,-22.3307272238","-69.5348452919,-22.3307097909",180.0,0.004358430020910622
4201,"-69.53486647895001,-22.3307359402","-69.534887666,-22.3307272238","-69.534887666,-22.3307446566","-69.5348452919,-22.3307446566","-69.5348452919,-22.3307272238",180.0,0.004358429476206975
4202,"-69.53486647895001,-22.33075337305","-69.534887666,-22.3307446566","-69.534887666,-22.3307620895","-69.5348452919,-22.3307620895","-69.5348452919,-22.3307446566",180.0,0.004358428931502924
4203,"-69.53486647895001,-22.33077080595","-69.534887666,-22.3307620895","-69.534887666,-22.3307795224","-69.5348452919,-22.3307795224","-69.5348452919,-22.3307620895",180.0,0.004358428386796906
4204,"-69.53486647895001,-22.330788238800004","-69.534887666,-22.3307795224","-69.534887666,-22.3307969552","-69.5348452919,-22.3307969552","-69.5348452919,-22.3307795224",180.0,0.004358427842092049
4205,"-69.53486647895001,-22.330805671649998","-69.534887666,-22.3307969552","-69.534887666,-22.3308143881","-69.5348452919,-22.3308143881","-69.5348452919,-22.3307969552",180.0,0.004358427297386788
4206,"-69.53486647895001,-22.3308231045","-69.534887666,-22.3308143881","-69.534887666,-22.3308318209","-69.5348452919,-22.3308318209","-69.5348452919,-22.3308143881",180.0,0.004358426752681123
4207,"-69.53486647895001,-22.33084053735","-69.534887666,-22.3308318209","-69.534887666,-22.3308492538","-69.5348452919,-22.3308492538","-69.5348452919,-22.3308318209",180.0,0.004358426207975054
4208,"-69.53486647895001,-22.330857970249998","-69.534887666,-22.3308492538","-69.534887666,-22.3308666867","-69.5348452919,-22.3308666867","-69.5348452919,-22.3308492538",180.0,0.004358425663267019
4209,"-69.53486647895001,-22.330875403100002","-69.534887666,-22.3308666867","-69.534887666,-22.3308841195","-69.5348452919,-22.3308841195","-69.5348452919,-22.3308666867",180.0,0.004358425118560144
4210,"-69.53486647895001,-22.33089283595","-69.534887666,-22.3308841195","-69.534887666,-22.3309015524","-69.5348452919,-22.3309015524","-69.5348452919,-22.3308841195",180.0,0.004358424573852866
4211,"-69.53486647895001,-22.330910268849998","-69.534887666,-22.3309015524","-69.534887666,-22.3309189853","-69.5348452919,-22.3309189853","-69.5348452919,-22.3309015524",180.0,0.004358424029143621
4212,"-69.53486647895001,-22.3309277017","-69.534887666,-22.3309189853","-69.534887666,-22.3309364181","-69.5348452919,-22.3309364181","-69.5348452919,-22.3309189853",180.0,0.004358423484435535
4213,"-69.53486647895001,-22.33094513455","-69.534887666,-22.3309364181","-69.534887666,-22.330953851","-69.5348452919,-22.330953851","-69.5348452919,-22.3309364181",180.0,0.004358422939727046
4214,"-69.53486647895001,-22.3309625674","-69.534887666,-22.330953851","-69.534887666,-22.3309712838","-69.5348452919,-22.3309712838","-69.5348452919,-22.330953851",180.0,0.0043584223950181526
4215,"-69.53486647895001,-22.330980000249998","-69.534887666,-22.3309712838","-69.534887666,-22.3309887167","-69.5348452919,-22.3309887167","-69.5348452919,-22.3309712838",180.0,0.0043584218503088575
4216,"-69.53486647895001,-22.330997433150003","-69.534887666,-22.3309887167","-69.534887666,-22.3310061496","-69.5348452919,-22.3310061496","-69.5348452919,-22.3309887167",180.0,0.004358421305597595
4217,"-69.53486647895001,-22.331014866","-69.534887666,-22.3310061496","-69.534887666,-22.3310235824","-69.5348452919,-22.3310235824","-69.5348452919,-22.3310061496",180.0,0.004358420760887492
4218,"-69.53486647895001,-22.331032298849998","-69.534887666,-22.3310235824","-69.534887666,-22.3310410153","-69.5348452919,-22.3310410153","-69.5348452919,-22.3310235824",180.0,0.004358420216176984
4219,"-69.53476378715,-22.33205586185","-69.5347849742,-22.3320471454","-69.5347849742,-22.3320645783","-69.5347426001,-22.3320645783","-69.5347426001,-22.3320471454",180.0,0.004358388231542697
4220,"-69.53476378715,-22.332073294699995","-69.5347849742,-22.3320645783","-69.5347849742,-22.3320820111","-69.5347426001,-22.3320820111","-69.5347426001,-22.3320645783",180.0,0.0043583876868080965
4221,"-69.53476378715,-22.33209072755","-69.5347849742,-22.3320820111","-69.5347849742,-22.332099444","-69.5347426001,-22.332099444","-69.5347426001,-22.3320820111",180.0,0.004358387142073093
4222,"-69.53476378715,-22.332108160399997","-69.5347849742,-22.332099444","-69.5347849742,-22.3321168768","-69.5347426001,-22.3321168768","-69.5347426001,-22.332099444",180.0,0.004358386597337686
4223,"-69.53476378715,-22.332125593249998","-69.5347849742,-22.3321168768","-69.5347849742,-22.3321343097","-69.5347426001,-22.3321343097","-69.5347426001,-22.3321168768",180.0,0.0043583860526018765
4224,"-69.53476378715,-22.3321430261","-69.5347849742,-22.3321343097","-69.5347849742,-22.3321517425","-69.5347426001,-22.3321517425","-69.5347426001,-22.3321343097",180.0,0.004358385507865662
4225,"-69.53476378715,-22.33216045895","-69.5347849742,-22.3321517425","-69.5347849742,-22.3321691754","-69.5347426001,-22.3321691754","-69.5347426001,-22.3321517425",180.0,0.004358384963129045
4226,"-69.53476378715,-22.33217789185","-69.5347849742,-22.3321691754","-69.5347849742,-22.3321866083","-69.5347426001,-22.3321866083","-69.5347426001,-22.3321691754",180.0,0.004358384418390461
4227,"-69.53476378715,-22.332195324699995","-69.5347849742,-22.3321866083","-69.5347849742,-22.3322040411","-69.5347426001,-22.3322040411","-69.5347426001,-22.3321866083",180.0,0.0043583838736530375
4228,"-69.53476378715,-22.33221275755","-69.5347849742,-22.3322040411","-69.5347849742,-22.332221474","-69.5347426001,-22.332221474","-69.5347426001,-22.3322040411",180.0,0.004358383328915209
4229,"-69.53476378715,-22.332230190399997","-69.5347849742,-22.332221474","-69.5347849742,-22.3322389068","-69.5347426001,-22.3322389068","-69.5347426001,-22.332221474",180.0,0.004358382784176978
4230,"-69.53476378715,-22.332247623249998","-69.5347849742,-22.3322389068","-69.5347849742,-22.3322563397","-69.5347426001,-22.3322563397","-69.5347426001,-22.3322389068",180.0,0.004358382239438343
4231,"-69.53476378715,-22.33226505615","-69.5347849742,-22.3322563397","-69.5347849742,-22.3322737726","-69.5347426001,-22.3322737726","-69.5347426001,-22.3322563397",180.0,0.004358381694697743
4232,"-69.53476378715,-22.332282489","-69.5347849742,-22.3322737726","-69.5347849742,-22.3322912054","-69.5347426001,-22.3322912054","-69.5347426001,-22.3322737726",180.0,0.004358381149958301
4233,"-69.53476378715,-22.33229992185","-69.5347849742,-22.3322912054","-69.5347849742,-22.3323086383","-69.5347426001,-22.3323086383","-69.5347426001,-22.3322912054",180.0,0.0043583806052184555
4234,"-69.53476378715,-22.332317354699995","-69.5347849742,-22.3323086383","-69.5347849742,-22.3323260711","-69.5347426001,-22.3323260711","-69.5347426001,-22.3323086383",180.0,0.004358380060478207
4235,"-69.53476378715,-22.33233478755","-69.5347849742,-22.3323260711","-69.5347849742,-22.332343504","-69.5347426001,-22.332343504","-69.5347426001,-22.3323260711",180.0,0.004358379515737554
4236,"-69.53476378715,-22.332352220399997","-69.5347849742,-22.332343504","-69.5347849742,-22.3323609368","-69.5347426001,-22.3323609368","-69.5347426001,-22.332343504",180.0,0.004358378970996498
4237,"-69.53476378715,-22.332369653249998","-69.5347849742,-22.3323609368","-69.5347849742,-22.3323783697","-69.5347426001,-22.3323783697","-69.5347426001,-22.3323609368",180.0,0.0043583784262550395
4238,"-69.53476406175,-22.33172004705","-69.5347852488,-22.3317113306","-69.5347852488,-22.3317287635","-69.5347428747,-22.3317287635","-69.5347428747,-22.3317113306",180.0,0.0043583987263297735
4239,"-69.53476406175,-22.3317374799","-69.5347852488,-22.3317287635","-69.5347852488,-22.3317461963","-69.5347428747,-22.3317461963","-69.5347428747,-22.3317287635",180.0,0.004358398181602946
4240,"-69.53476406175,-22.33175491275","-69.5347852488,-22.3317461963","-69.5347852488,-22.3317636292","-69.5347428747,-22.3317636292","-69.5347428747,-22.3317461963",180.0,0.0043583976368757145
4241,"-69.53476406175,-22.3317723456","-69.5347852488,-22.3317636292","-69.5347852488,-22.331781062","-69.5347428747,-22.331781062","-69.5347428747,-22.3317636292",180.0,0.004358397092148079
4242,"-69.53476406175,-22.331789778450002","-69.5347852488,-22.331781062","-69.5347852488,-22.3317984949","-69.5347428747,-22.3317984949","-69.5347428747,-22.331781062",180.0,0.004358396547420042
4243,"-69.53476406175,-22.3318072113","-69.5347852488,-22.3317984949","-69.5347852488,-22.3318159277","-69.5347428747,-22.3318159277","-69.5347428747,-22.3317984949",180.0,0.0043583960026916
4244,"-69.53476406175,-22.331824644150004","-69.5347852488,-22.3318159277","-69.5347852488,-22.3318333606","-69.5347428747,-22.3318333606","-69.5347428747,-22.3318159277",180.0,0.004358395457962755
